year,category,recipient,location,grant_description,award_amt
2007,HIGHER EDUCATION AND SCHOLARSHIP,Southwestern University,"Georgetown, Texas",To support cross-disciplinary faculty collaborations,"150,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Spelman College,"Atlanta, Georgia",To support faculty positions in the Computer and Information Science department and the Africans in the Diaspora and the World program,"3,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Spelman College,"Atlanta, Georgia",To support a collaborative faculty development program with Bennett College that would strengthen the women's studies program at both campuses,"60,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Spelman College,"Atlanta, Georgia",To support the development of a strategic plan for the Women's Research and Resource Center,"25,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,St. John's College,"Santa Fe, New Mexico",To support faculty training programs,"291,400"
2007,HIGHER EDUCATION AND SCHOLARSHIP,St. Lawrence University,"Canton, New York",To support a program in rhetoric and communication,"250,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,St. Mary's College of Maryland,"St. Mary's City, Maryland",To support expansion of an international program and the strengthening of a democracy studies minor,"150,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,St. Olaf College,"Northfield, Minnesota",To support strategic planning,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Stanford University,"Stanford, California",To support a Distinguished Achievement Award,"1,500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Stellenbosch University,"Matieland, South Africa",To support senior academic posts in the humanities and social sciences,"755,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Stellenbosch University,"Matieland, South Africa",To support discretionary activities of the vice-chancellor,"150,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,"Sterling and Francine Clark Art Institute, Inc.","Williamstown, Massachusetts",To support activities aimed at strengthening scholarship in art history,"414,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Talboks- och Punktskriftsbiblioteket,"Enskede, Sweden",To support the DAISY Consortium Pipeline Project,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Trust for African Rock Art,"Chicago, Illinois",To support completion of the documentation of digitized slides of African rock art,"25,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Tulane University,"New Orleans, Louisiana",To support the Summer Transition program,"300,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Union College,"Schenectady, New York",To support curricular initiatives,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,"United Negro College Fund, Inc.","Fairfax, Virginia",To support fundraising by development staff for Fisk University,"150,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,"United Negro College Fund, Inc.","Fairfax, Virginia",To support the development of a renewal plan for Fisk University,"49,600"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University Corporation for Advanced,"Ann Arbor, Michigan",To support a workshop to develop an interoperability plan for scholarly workflow,"47,200"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Alaska at Fairbanks,"Fairbanks, Alaska",To support planning for doctoral studies in departments that deal with indigenous history and culture,"40,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of British Columbia,"Vancouver, Canada",To support the Kuali Student System project,"2,500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To endow a program for doctoral students in the humanities,"6,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To support a quasi-endowment to provide enhanced research opportunities for recently tenured professors in the humanities and humanistic social sciences,"2,500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To support inquiry into disciplinary innovation at the Doreen B. Townsend Center for the Humanities,"385,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To support a study of the causes and implications of declining growth in the number of college degrees awarded since the 1970s,"84,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To support an Emeritus Fellowship,"55,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To support strategic working groups in the humanities,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To support an Emeritus Fellowship,"35,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To support an Emeritus Fellowship,"30,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Los Angeles,"Los Angeles, California",To endow a program for doctoral students in the humanities,"6,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Los Angeles,"Los Angeles, California",To support a Distinguished Achievement Award,"1,500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Los Angeles,"Los Angeles, California",To support a summer program for undergraduate students at historically black colleges and universities,"300,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Los Angeles,"Los Angeles, California",To support an Emeritus Fellowship,"36,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Cambridge,"Cambridge, United Kingdom","To support inquiry into disciplinary innovation at the Centre for Research in the Arts, Social Sciences, and Humanities","382,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Cambridge,"Cambridge, United Kingdom",To support editorial and related costs of The Correspondence of Charles Darwin,"168,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the opera school fellowship program,"800,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support master's and doctoral fellowships in the humanities,"640,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the work of the Centre for Popular Memory,"500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support postdoctoral fellowships in the humanities,"275,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the expansion of the Mellon Mays Undergraduate Fellowship program in South Africa,"220,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the preservation and publication of works relating to the Bleek and Lloyd collection,"210,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To endow a program for doctoral students in the humanities,"6,000,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support a residency program and curricular collaboration with the Saint Paul Chamber Orchestra Society,"600,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support a program of visiting scholars from Europe,"589,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support an Emeritus Fellowship,"55,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support an Emeritus Fellowship,"35,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support inquiry into disciplinary innovation at the Franke Institute for the Humanities,"15,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,The University of Fort Hare,"Alice, South Africa",To support the strengthening of library resources in the humanities and social sciences,"100,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Illinois at Urbana-Champaign,"Champaign, Illinois",To support the Software Environment for the Advancement of Scholarly Research,"1,125,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Illinois at Urbana-Champaign,"Champaign, Illinois",To support graduate fellowships in the Integration Competency Center of the Administrative IT Services Department,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Illinois at Urbana-Champaign,"Champaign, Illinois",To support the Firefox Web Accessibility Extension project,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Illinois at Urbana-Champaign,"Champaign, Illinois",To support an Emeritus Fellowship,"23,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of KwaZulu-Natal,"Durban, South Africa",To support a faculty career enhancement component in the Leadership and Equity Advancement Program,"600,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Massachusetts at Amherst,"Amherst, Massachusetts",To support the Mutual Mentoring program,"400,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Michigan,"Ann Arbor, Michigan",To support a dissertation seminar in the humanities,"193,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Michigan,"Ann Arbor, Michigan",To support an Emeritus Fellowship,"48,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Michigan,"Ann Arbor, Michigan",To support an Emeritus Fellowship,"30,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of New Mexico,"Albuquerque, New Mexico",To support Native American and Latino PhDs and others who are committed to advancing scholarship on the history and culture of Native American and Latino peoples,"700,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support the Medieval and Early Modern Studies Program,"2,500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support an Emeritus Fellowship,"34,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Puget Sound,"Tacoma, Washington",To support junior faculty career enhancement programs,"747,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Puget Sound,"Tacoma, Washington",To support environmental studies,"525,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Southern California,"Los Angeles, California",To support the Mellon Mays Undergraduate Fellowship Academic Support Project,"600,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of the South,"Sewanee, Tennessee",To support cross-disciplinary faculty collaborations,"150,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of the Western Cape,"Bellville, South Africa",To support the development of an institutional history of the University,"17,400"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of the Witwatersrand,"Johannesburg, South Africa",To support a chair in human evolution,"1,300,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of the Witwatersrand,"Johannesburg, South Africa",To support the establishment of a Mellon Mays Undergraduate Fellowship program,"400,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of the Witwatersrand,"Johannesburg, South Africa",To support the South African Rock Art Digital Archive,"45,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of the Witwatersrand,"Johannesburg, South Africa",To support the Constitution of Public Intellectual Life research project,"44,600"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Toronto,"Toronto, Canada",To support the Flexible User Interface Design project,"2,500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Toronto,"Toronto, Canada",To support postdoctoral fellowships in the humanities and related social sciences,"1,302,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Toronto,"Toronto, Canada",To support editorial costs associated with the Greater London series of the Records of Early English Drama,"300,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Toronto,"Toronto, Canada","To support the further development of the Gradebook, Calendar/Scheduler Module, and the Directory Service Module in the ATutor learning management software system by the Adaptive Technologies Research Center","50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Washington,"Seattle, Washington",To support an Emeritus Fellowship,"55,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Wisconsin at Madison,"Madison, Wisconsin","To support the publication of scholarly monographs in the humanities, in collaboration with Northwestern University and the University of Pittsburgh","390,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,University of Wisconsin at Madison,"Madison, Wisconsin",To support an Emeritus Fellowship,"46,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Ursinus College,"Collegeville, Pennsylvania",To support curricular enhancement,"250,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Vassar College,"Poughkeepsie, New York",To support a postdoctoral fellowship program,"1,800,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Vassar College,"Poughkeepsie, New York",To support strategic planning,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Vassar College,"Poughkeepsie, New York",To support an Emeritus Fellowship,"30,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Wabash College,"Crawfordsville, Indiana",To support an expanded orientation program for new faculty members,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Washington and Jefferson College,"Washington, Pennsylvania",To support a library reclassification project,"100,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Washington and Lee University,"Lexington, Virginia",To support faculty development,"50,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Wheaton College,"Norton, Massachusetts",To support the establishment of a Summer English Institute in Literary and Cultural Studies,"430,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Wheaton College,"Norton, Massachusetts",To support the development of a Summer English Institute and mentoring program,"30,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Whittier College,"Whittier, California",To support environmental studies,"225,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Williams College,"Williamstown, Massachusetts",To support environmental studies,"150,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Yale University,"New Haven, Connecticut",To support a Distinguished Achievement Award,"1,500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Yale University,"New Haven, Connecticut","To support research, training, and education in the history of the physical and biological sciences and of their interaction with society more generally","500,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Yale University,"New Haven, Connecticut",To support activities aimed at strengthening scholarship in art history at the Yale Center for British Art,"415,000"
2007,HIGHER EDUCATION AND SCHOLARSHIP,Yale University,"New Haven, Connecticut",To support an Emeritus Fellowship,"41,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                   ,American Academy of Arts and Sciences,"Cambridge, Massachusetts",To support improving access to the Academy's earliest and most historically significant records,"250,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                   ,Amherst College,"Amherst, Massachusetts",To support the retrospective conversion of library card catalogs to electronic format at the Folger Shakespeare Library,"692,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                   ,Appalachian College Association,"Berea, Kentucky",To support an inventory of special collections at 28 Appalachian colleges,"37,300"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                   ,Boston University,"Boston, Massachusetts","To support improving scholarly access to collections of the papers of Martin Luther King, Jr.","579,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                   ,Boston University,"Boston, Massachusetts","To support planning for a collaborative cataloging project with Robert W. Woodruff Library to develop a cross-searchable catalog of the Martin Luther King, Jr. collections","58,500"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                   ,Brown University,"Providence, Rhode Island",To support enhancing the functionality of Brown's Directory of Research and Researchers,"73,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                   ,"The Center for Jewish History, Inc.","New York, New York",To support the conversion of uncataloged materials into electronic format,"250,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Columbia University,"New York, New York",To support the development of a database of Gothic structures in early modern France,"696,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Columbia University,"New York, New York",To support internships for graduate and professional students to improve access to the libraries' special collections,"563,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Columbia University,"New York, New York",To support planning for the systematic collection and preservation of Web content,"156,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Columbia University,"New York, New York",To support the completion of work on the Romanesque Churches of the Bourbonnais database,"35,600"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Cornell University,"Ithaca, New York","To support further development of Fedora, a large-scale digital object repository and retrieval system","514,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Cornell University,"Ithaca, New York",To support a study that assesses the effects of open access publication on scholarship and research,"203,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Council on Library and Information Resources,"Washington, DC",To support its general operations,"2,190,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Council on Library and Information Resources,"Washington, DC",To support an evaluation and analysis of projects that involve the large-scale digitization of books,"39,800"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Creative Commons Corporation,"San Francisco, California","To support an empirical study and analysis of the distinction between ""commercial"" and ""noncommercial"" in Creative Commons licenses","300,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Dartmouth College,"Hanover, New Hampshire",To support the development of institutional strategies and policies for managing scholarly and administrative records in digital form,"352,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Digital Library Federation,"Washington, DC",To support the development of a system to enable federated search and use of collections distributed among multiple scholarly repositories,"816,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Digital Library Federation,"Washington, DC",To support a survey of moving image collections in the United States,"33,025"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Duke University,"Durham, North Carolina",To support the integration of the Duke Databank of Documentary Papyri with other digital papyrological projects,"500,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Duke University,"Durham, North Carolina",To support the development of institutional strategies and policies for managing scholarly and administrative records in digital form,"325,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Fondation pour le Lexicon Iconographicum,"Basel, Switzerland",To support editorial work on the Lexicon Iconographicum Mythologiae,"109,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Indiana University,"Bloomington, Indiana",To support further development of the Digital Library of the Commons,"389,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,International Centre for the Study of the,"Rome, Italy",To support an international training workshop on the preservation and conservation of audiovisual materials,"20,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Johns Hopkins University,"Baltimore, Maryland",To support planning for the digitization and ingestion of the Rose manuscript collection at the Bibliothèque nationale de France into the Roman de la Rose site at Johns Hopkins University,"731,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Johns Hopkins University,"Baltimore, Maryland",To support improving access to The Afro American Newspapers archive,"476,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Johns Hopkins University,"Baltimore, Maryland",To support the development of a long-term research agenda addressing conservation issues for collections in US libraries and archives,"61,200"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Johns Hopkins University,"Baltimore, Maryland",To support the design and demonstration of interoperability across digital manuscript libraries,"48,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,National Information Standards Organization,"Bethesda, Maryland",To support the implementation of technological infrastructure and planning to define key areas for standards development,"196,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,New York Metropolitan Reference & Research,"New York, New York",To support a strategic planning process,"50,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Northwestern University,"Evanston, Illinois",To support the development of a set of tools to improve access to digital books,"118,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Northwestern University,"Evanston, Illinois",To support a workshop to explore how various annotation systems could be made interoperable,"16,300"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,"Online Computer Library Center, Inc.","Dublin, Ohio",To support the development of standards for museum data exchange,"145,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,"Online Computer Library Center, Inc.","Dublin, Ohio",To support a blue-ribbon panel study on sustainable models for long-term digital information preservation and access,"23,200"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Robert W. Woodruff Library of the Atlanta,"Atlanta, Georgia","To support improving scholarly access to collections of the papers of Martin Luther King, Jr.","401,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Robert W. Woodruff Library of the Atlanta,"Atlanta, Georgia",To support improving scholarly access to the Morehouse College King Collection,"114,500"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Rochester Institute of Technology,"Rochester, New York",To support research into the preservation of digitally printed materials,"606,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Rochester Institute of Technology,"Rochester, New York",To support the development of standards for museum data exchange,"307,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Stanford University,"Stanford, California","To support improving scholarly access to collections of the papers of Martin Luther King, Jr.","515,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Stanford University,"Stanford, California",To support planning for the systematic collection and preservation of Web content,"80,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Stanford University,"Stanford, California",To support the design and demonstration of interoperability across digital manuscript libraries,"45,400"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Stanford University,"Stanford, California","To support access to records from a database of documents held by the Martin Luther King, Jr. Research and Education Institute","40,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Syracuse University,"Syracuse, New York",To support an ethnographic study of academic and library cultures to help improve library services for faculty and students,"53,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Tufts University,"Medford, Massachusetts",To support the development of a workflow for specialized processing of the contents of digitized books,"471,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Tufts University,"Medford, Massachusetts",To support planning for a digital library of books on the classics,"50,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Université de Fribourg,"Fribourg, Switzerland",To support further development of scholarly resources documenting the material and intellectual culture of Carolingian monastic society,"985,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Arkansas,"Fayetteville, Arkansas",To support planning for a digital information infrastructure for archaeology,"152,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of California at Berkeley,"Berkeley, California",To support a survey of the manuscript collections held at the Bancroft Library,"397,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of California at Los Angeles,"Los Angeles, California",To support further development of scholarly resources documenting the material and intellectual culture of Carolingian monastic society,"493,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of California at Los Angeles,"Los Angeles, California",To support a pilot project to train graduate students to process special collections,"143,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of California at Los Angeles,"Los Angeles, California","To support a workshop that explores technological, research, and cultural heritage issues affecting digital cuneiform studies","23,400"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of California Press Foundation,"Berkeley, California",To support planning for a publishing program that advances academic priorities in the humanities at the University of California presses,"50,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Cambridge,"Cambridge, United Kingdom",To support further development of a database of medieval manuscripts called Parker on the Web,"1,423,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Edinburgh,"Edinburgh, United Kingdom",To support a revised online edition of A Linguistic Atlas of Late Medieval English,"160,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Illinois at Urbana-Champaign,"Champaign, Illinois",To support the development of a Web-based resource for the integration of music data and analytic tools that can be used by the global music information retrieval and computational musicology communities,"1,200,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Maryland at College Park,"College Park, Maryland",To support the development of plans for implementing automated auditing technologies in two digital preservation archives,"35,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Miami,"Coral Gables, Florida",To support planning for an International Cultural Heritage Law Bibliography,"50,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Minnesota,"Minneapolis, Minnesota",To support collaboration between the University of Minnesota and the University of Minnesota Press in the publication of research in various interdisciplinary fields of study,"672,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Minnesota,"Minneapolis, Minnesota",To support the development of a shared bibliographic resource for ethics scholars,"517,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Missouri at Kansas City,"Kansas City, Missouri",To support improving access to the Goldin collection in the Marr Sound Archives,"502,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Missouri at Saint Louis,"St. Louis, Missouri",To support planning for a census of 18th-century British periodicals,"50,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina","To support collaboration between the University of North Carolina and the University of North Carolina Press to publish the ""Long Civil Rights Movement""","937,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support the cataloging of a special collection of materials relating to the post-1917 Russian diaspora,"218,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support the empirical study and analysis of legal issues affecting scholarly communication,"149,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Oxford,"Oxford, United Kingdom",To support improving access to music collections at the University of Oxford and the University of Cambridge,"210,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Oxford,"Oxford, United Kingdom",To support efforts to reengineer library acquisitions and cataloging operations in order to control costs and improve services to users,"200,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Pennsylvania,"Philadelphia, Pennsylvania",To support collaboration between the University of Pennsylvania and the University of Pennsylvania Press in a publication program that advances humanistic scholarship in the area of cross-cultural contacts,"750,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Pittsburgh,"Pittsburgh, Pennsylvania",To support the School of Information Sciences in the development of a graduate research program designed to understand and influence changing information management practices in academic disciplines,"782,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Rochester,"Rochester, New York",To support further development of an open source public access catalog system for research and college libraries,"749,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Rochester,"Rochester, New York",To support planning for the systematic collection and preservation of Web content,"69,500"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Southern California,"Los Angeles, California",To support development of the Internet Mission Photography Archive,"305,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Southern California,"Los Angeles, California",To support planning for the development of a national Visual Culture Council,"168,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Southern California,"Los Angeles, California","To support a meeting to plan a design competition focused on the usability features of a large-scale, interactive digital library","15,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Texas at Austin,"Austin, Texas",To support the conservation and preservation of photographic prints held in the Harry Ransom Humanities Research Center,"312,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Virginia,"Charlottesville, Virginia",To support the University of Virginia Press in studying the feasibility of offering electronic publishing services to other university presses,"24,400"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,The University of York,"York, United Kingdom",To support an online catalog of the records of Cause papers from the church courts in the diocese of York,"744,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Virginia Historical Society,"Richmond, Virginia",To support improving access to the Society's unprocessed manuscript collections,"288,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,WGBH Educational Foundation,"Boston, Massachusetts",To support the development of a public television content delivery system for academic institutions,"620,000"
2007,LIBRARIES AND SCHOLARLY COMMUNICATION,Yale University,"New Haven, Connecticut",To support the development of an online documentary edition of Stalin's personal archives,"1,300,000"
2007,CONTRIBUTIONS,Association of Governing Boards of Universities,"Washington, DC",To provide general support,"35,000"
2007,CONTRIBUTIONS,"Council on the Environment, Inc.","New York, New York",To provide general support,"30,000"
2007,CONTRIBUTIONS,"Doe Fund, Inc.","New York, New York",To provide general support,"40,000"
2007,CONTRIBUTIONS,Eviction Intervention Services Homeless,"New York, New York",To provide general support,"40,000"
2007,CONTRIBUTIONS,Foundation Center,"New York, New York",To provide general support,"30,000"
2007,CONTRIBUTIONS,Marymount Manhattan College,"New York, New York","To support the first phase of a study of enrollment, retention, and planning for a revamping of financial aid and enrollment management policies","25,000"
2007,CONTRIBUTIONS,"Nonprofit Coordinating Committee of New York, Inc.","New York, New York",To provide general support,"35,000"
2007,OTHER,"Alternate Roots, Inc.","Atlanta, Georgia",To support a New York showcase of artists who were affected by Hurricane Katrina,"10,000"
2007,OTHER,Dillard University,"New Orleans, Louisiana",To support efforts to restore the University's library after Hurricane Katrina,"500,000"
2007,OTHER,Dillard University,"New Orleans, Louisiana",To support planning to restore library services and programs after Hurricane Katrina,"50,000"
