year,category,recipient,location,grant_description,award_amt
2005,HIGHER EDUCATION AND SCHOLARSHIP,Ursinus College,"Collegeville, Pennsylvania",To support membership in the Emeriti Retirement Health Solutions program,"25,032"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Vanderbilt University,"Nashville, Tennessee",To support a dissertation seminar in the humanities,"207,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Washington and Jefferson College,"Washington, Pennsylvania",To support the strengthening of campus diversity and the foreign study program,"40,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Washington University,"St. Louis, Missouri",To renew support for the Mellon Mays Undergraduate Fellowship program,"371,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Washington University,"St. Louis, Missouri",To support a New Directions Fellowship,"173,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Washington University,"St. Louis, Missouri",To support a New Directions Fellowship,"161,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Wellesley College,"Wellesley, Massachusetts",To support the development of the Courage to Teach program in New England,"200,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Wellesley College,"Wellesley, Massachusetts",To support an Emeritus Fellowship,"44,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Wellesley College,"Wellesley, Massachusetts",To support faculty career enhancement,"23,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Wellesley College,"Wellesley, Massachusetts",To support an Emeritus Fellowship,"12,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Wesleyan University,"Middletown, Connecticut","To support an endowment for a program designed to engage students and faculty in discussion of timely ethical, political, and social issues","200,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Wesleyan University,"Middletown, Connecticut",To renew support for the Mellon Mays Undergraduate Fellowship program,"200,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Wheaton College,"Norton, Massachusetts",To support the Brown/Wheaton Teaching Laboratory in the Liberal Arts,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Wheelock College,"Boston, Massachusetts",To support membership in the Emeriti Retirement Health Solutions program,"15,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Williams College,"Williamstown, Massachusetts",To support the Williams Project on the Economics of Higher Education,"400,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Williams College,"Williamstown, Massachusetts",To renew support for the Mellon Mays Undergraduate Fellowship program,"280,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Woodrow Wilson National Fellowship Foundation,"Princeton, New Jersey",To support the Andrew W. Mellon Fellows in Humanistic Studies,"4,622,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Yale University,"New Haven, Connecticut",To support postdoctoral fellowships in the humanities and related social sciences,"965,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Yale University,"New Haven, Connecticut",To renew support for the Mellon Mays Undergraduate Fellowship program,"170,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Yale University,"New Haven, Connecticut",To support an Emeritus Fellowship,"55,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                   ,American Council of Learned Societies,"New York, New York",To support fellowships for scholarship that effectively uses computer-based methods of research and analysis in the humanities and humanistic social sciences,"1,398,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                   ,"American Folklore Society, Inc.","Columbus, Ohio","To support a collaborative strategic planning process by scholarly societies in the related fields of folklore, oral history, and ethnomusicology","49,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                   ,ARTstor Inc.,"New York, New York",To provide a fund for ongoing operating expenses,"6,500,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                   ,ARTstor Inc.,"New York, New York",To support continued collection development,"2,300,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                   ,Boston University,"Boston, Massachusetts","To support the development and implementation of a Web-based, comprehensive, multilingual, bibliographic database of resources in East Asian archaeology","787,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                   ,The British Library,"London, United Kingdom",To support the continued development of a conservation research agenda for libraries and archives in the United Kingdom,"695,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                   ,Center for Research Libraries,"Chicago, Illinois",To support the development of the processes and activities required to audit and certify digital archives,"433,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Center for Research Libraries,"Chicago, Illinois",To support a planning workshop for a coordinated approach to the acquisition and development of resources for international studies,"16,100"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Cold Spring Harbor Laboratory,"Cold Spring Harbor, New York","To support planning for the acquisition of systems to organize, digitize, and distribute archival and special collections","24,300"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Columbia University,"New York, New York",To support a survey and assessment of audio and moving image materials in the library's special collection,"160,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Columbia University,"New York, New York",To support a study of the state of scholarly publishing in the history of art and architecture,"50,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Council on Library and Information Resources,"Washington, DC",To support general operations,"750,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Die Deutsche Bibliothek,"Frankfurt, Germany",To support preparation for a transition of German library catalogs to the MARC 21 format,"50,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Georgetown University,"Washington, DC",To support the development of scholarly resources for classical studies,"260,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Harvard University,"Cambridge, Massachusetts",To support the development and implementation of an online registry of data about various digital formats,"600,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Indiana University,"Bloomington, Indiana",To support the development and integration of applications that will improve access to licensed library resources for Sakai users,"438,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Indiana University,"Bloomington, Indiana",To support a study of the feasibility of developing a corpus of encoded classical music scores,"49,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,"Ithaka Harbors, Inc.","New York, New York",To support discretionary capital needs,"3,700,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,"Ithaka Harbors, Inc.","New York, New York",To support the further development of Aluka,"2,500,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,"Ithaka Harbors, Inc.","New York, New York",To support the further development and implementation of a digital preservation service for electronic journals,"1,500,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,"Ithaka Harbors, Inc.","New York, New York",To support a study of the University of Chicago Press's strategy for and execution of the BiblioVault project,"40,100"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Johns Hopkins University,"Baltimore, Maryland",To support the development of scholarly resources for medieval studies,"717,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Jüdisches Museum Berlin,"Berlin, Germany",To support the development and implementation of a Web-based interface with an integrated thesaurus for the ArteFact collection management system,"75,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,"Medici Archive Project, Inc.","New York, New York",To support the development of a Web interface to distribute its database of documentary sources,"50,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,National Film Preservation Foundation,"San Francisco, California","To support the creation of a guide for the selection, preservation, and study of industrial and institutional films","77,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,New York University,"New York, New York",To support the development of a digital video library documenting various types of social and political performances throughout the Americas,"744,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,New York University,"New York, New York",To support the development of the Moving Image Archiving and Preservation Program,"639,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,New York University,"New York, New York","To support the planning and implementation of a dual degree program, in partnership with Long Island University, for training scholar librarians","48,300"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Northwestern University,"Evanston, Illinois","To support the digital photography, image processing, and cataloging of sculpture in the Suilu'an Temple in Lantian, Shaanxi Province, China","475,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Northwestern University,"Evanston, Illinois",To support the cataloging of African manuscripts,"134,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,"Recorded Anthology of American Music, Inc.","New York, New York",To support the continued development of a database of recorded music for distribution to academic institutions,"1,500,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,"Research Libraries Group, Inc.","Mountain View, California",To support the rapid prototyping and development of new technologies and services,"750,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Rice University,"Houston, Texas",To support a study on the development and requirements of emerging sub-fields in the humanities that incorporate science and engineering methodologies,"23,200"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Rochester Institute of Technology,"Rochester, New York",To support continued preservation research at the Image Permanence Institute,"750,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Royal Holloway and Bedford New College,"Egham, United Kingdom","To support the further development of content, digital tools, and resources for the distribution and study of the music scores of Frédéric Chopin","303,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,State University of New York at Stony Brook,"Stony Brook, New York",To support the graduate training of Iraqi archaeologists,"117,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,The Regents of the University of California,"Oakland, California",To support the development of new methods of relevance ranking in local library systems,"294,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,University of California at Berkeley,"Berkeley, California",To support a study of the interaction between academic value and reward systems and scholarly communication,"50,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Cambridge,"Cambridge, United Kingdom",To support the continued development of a database called Matthew Parker on the Web,"1,421,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Cambridge,"Cambridge, United Kingdom",To support the conservation and cataloging of an archival collection at the Churchill Archives Centre,"231,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Chicago,"Chicago, Illinois",To support the continued development of the BiblioVault project,"473,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,"University of Dublin, Trinity College","Dublin, Ireland",To support the retrospective conversion of library card catalogs to electronic format,"750,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Maryland at College Park,"College Park, Maryland",To support the further development of computational linguistic techniques for identifying and extracting metadata from text sources,"841,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Maryland at College Park,"College Park, Maryland",To support planning for the second phase of a project to apply computational linguistics techniques to the creation of metadata,"50,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Michigan,"Ann Arbor, Michigan",To support the further development of standardized metrics for assessing the use of primary source materials in libraries and archives,"329,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Michigan,"Ann Arbor, Michigan",To support planning for the integration of the Sakai system and tools with academic library applications,"23,500"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support the cataloging of a special collection of materials relating to the post-1917 Russian diaspora,"363,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Oxford,"Oxford, United Kingdom","To support the further development of an online database of correspondence in which 18th-century philosophical, political, economic, and scientific debates occurred","280,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Virginia,"Charlottesville, Virginia",To support an annual institute with the goal of advancing scholarship in humanistic disciplines through the application of digital technologies,"698,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,The University of York,"York, United Kingdom",To support the scholarly assessment of special collections in order to determine processing and cataloging priorities,"29,000"
2005,LIBRARIES AND SCHOLARLY COMMUNICATION,Yale University,"New Haven, Connecticut",To support the cataloging of historical recorded sound collections,"789,000"
2005,PUBLIC AFFAIRS,College Entrance Examination Board,"New York, New York",To support access and diversity collaborative on admissions,"150,000"
2005,PUBLIC AFFAIRS,University of Michigan,"Ann Arbor, Michigan",To support the attendance of US and South African researchers and doctoral students at conferences on affirmative action policy and research at the University of Michigan and the University of Cape Town,"75,000"
2005,PUBLIC AFFAIRS,University of Michigan,"Ann Arbor, Michigan",To support additional travel for US and South African researchers and doctoral students to attend conferences on affirmative action policy and research at the University of Michigan and the University of Cape Town,"10,000"
2005,CONTRIBUTIONS,Association of Governing Boards of Universities,"Washington, DC",To provide general support,"35,000"
2005,CONTRIBUTIONS,"Council on the Environment, Inc.","New York, New York",To provide general support,"30,000"
2005,CONTRIBUTIONS,"Doe Fund, Inc.","New York, New York",To support the Help Growth Succeed program,"40,000"
2005,CONTRIBUTIONS,Eviction Intervention Services Homeless,"New York, New York",To provide general support,"40,000"
2005,CONTRIBUTIONS,Foundation Center,"New York, New York",To provide general support,"30,000"
2005,CONTRIBUTIONS,Grantmakers in the Arts,"Seattle, Washington",To support information services,"10,000"
2005,CONTRIBUTIONS,Nonprofit Coordinating Committee,"New York, New York",To provide general support,"50,000"
2005,OTHER,"Associated Colleges of the South, Inc.","Atlanta, Georgia","To support programs at two member institutions, Centenary College of Louisiana and Millsaps College, that seek to address the aftermath of Hurricane Katrina","500,000"
2005,OTHER,"Associated Colleges of the South, Inc.","Atlanta, Georgia",To support programs that seek to address the aftermath of Hurricane Katrina,"250,000"
2005,OTHER,Dillard University,"New Orleans, Louisiana",To support programs that seek to address the aftermath of Hurricane Katrina,"1,500,000"
2005,OTHER,Dillard University,"New Orleans, Louisiana",To support programs that seek to address the aftermath of Hurricane Katrina,"800,000"
2005,OTHER,Dillard University,"New Orleans, Louisiana",To support a high-level assistant as the University prepares to reopen in January 2006 after Hurricane Katrina,"50,000"
2005,OTHER,Hendrix College,"Conway, Arkansas",To support efforts to assist Hendrix students and their families displaced by Hurricane Katrina,"75,000"
2005,OTHER,"Heritage Preservation, Inc.","Washington, DC",To support response efforts for the recovery of damaged cultural heritage resulting from Hurricanes Katrina and Rita,"50,000"
2005,OTHER,The Louisiana Philharmonic Orchestra,"New Orleans, Louisiana","To support administrative, personnel, and insurance costs in the aftermath of Hurricane Katrina","200,000"
2005,OTHER,New Orleans Museum of Art,"New Orleans, Louisiana",To support curatorial and educational activities in the aftermath of Hurricane Katrina,"500,000"
2005,OTHER,"Southeastern Library Network, Inc.","Atlanta, Georgia",To support an evaluation of the needs of academic libraries in the southern US that were affected by hurricanes in late summer and fall 2005,"29,000"
2005,OTHER,"Southern Education Foundation, Inc.","Atlanta, Georgia",To support programs that seek to address the aftermath of Hurricane Katrina,"2,800,000"
2005,OTHER,"Southern Education Foundation, Inc.","Atlanta, Georgia",To support programs that seek to address the aftermath of Hurricane Katrina,"400,000"
2005,OTHER,"Southern Education Foundation, Inc.","Atlanta, Georgia",To support administrative and other costs associated with managing its work with historically black colleges and universities in the aftermath of Hurricane Katrina,"75,000"
2005,OTHER,Southwestern University,"Georgetown, Texas",To support curricular work by Dillard University faculty members with the National Institute for Technology and Liberal Education after Hurricane Katrina,"160,000"
2005,OTHER,Spelman College,"Atlanta, Georgia",To support five UNCF/Mellon fellows from Dillard and Xavier Universities directly affected by Hurricane Katrina,"50,000"
2005,OTHER,Tulane University,"New Orleans, Louisiana",To support programs that seek to address the aftermath of Hurricane Katrina,"2,500,000"
2005,OTHER,University of Delaware,"Newark, Delaware",To support museum collection recovery and response efforts on the Mississippi Gulf Coast in the aftermath of Hurricane Katrina,"403,000"
2005,OTHER,University of Delaware,"Newark, Delaware",To support the first phase of hurricane recovery efforts by the Art Conservation Department,"10,000"
2005,OTHER,Xavier University of Louisiana,"New Orleans, Louisiana",To support programs that seek to address the aftermath of Hurricane Katrina,"1,200,000"
