year,category,recipient,location,grant_description,award_amt
2006,HIGHER EDUCATION AND SCHOLARSHIP,Universitat de Lleida,"Lleida, Spain",To support a Mellon Award for Technology Collaboration,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of British Columbia,"Vancouver, Canada",To support a Mellon Award for Technology Collaboration,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,The Regents of the University of California,"Oakland, California",To support an expansion of the availability and use of the Higher Education Research Institute data sets for research purposes,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To support a Distinguished Achievement Award,"1,500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To support graduate students in the humanities and humanistic social sciences,"250,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To support a study of the parallel development of historical and scientific thought,"150,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California","To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments, entitled ""The Dilemmas of Judicial Power: Constitutional Courts, Politics, and Society""","120,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Berkeley,"Berkeley, California",To support an Emeritus Fellowship,"31,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Los Angeles,"Los Angeles, California","To support departmental initiatives in English, history, and comparative literature","2,500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Los Angeles,"Los Angeles, California",To support a New Directions Fellowship,"172,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Los Angeles,"Los Angeles, California","To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments, entitled ""Disputation: Ways of Arguing In and Out of the University""","120,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of California at Riverside,"Riverside, California",To support graduate research workshops in the humanities,"75,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the strengthening of the University's research culture through the engagement of senior research scholars,"500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support a project designed to assess and improve the quality of public data in South Africa,"370,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the database project on African cultural heritage sites and landscapes,"120,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support two visiting dancers at the School of Dance,"30,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the inaugural Frontiers of Knowledge University Leaders' Forum,"30,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support the completion of a guide to Black Sash archival collections in South Africa and to expand and make more searchable the guide's online database,"30,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Cape Town,"Cape Town, South Africa",To support a symposium on postgraduate support activities,"21,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support postdoctoral fellowships in the humanities and humanistic social sciences,"1,389,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support graduate students in the humanities and humanistic social sciences,"250,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support a New Directions Fellowship,"248,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Chicago,"Chicago, Illinois",To support an Emeritus Fellowship,"55,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of London,"London, United Kingdom",To support research fellowships at the Institute of Historical Research for graduate students in the humanities from North American universities,"729,900"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Massachusetts at Amherst,"Amherst, Massachusetts",To support the development of an institution-wide mentoring initiative for new and underrepresented faculty,"47,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Michigan,"Ann Arbor, Michigan",To support postdoctoral fellowships in the humanities and humanistic social sciences,"1,973,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Michigan,"Ann Arbor, Michigan",To support initiatives aimed at strengthening the role the Institute for the Humanities plays in the instruction and scholarly activities of the University,"336,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Michigan,"Ann Arbor, Michigan",To support graduate students in the humanities and humanistic social sciences,"250,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Minnesota,"Minneapolis, Minnesota","To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments, entitled ""Humanitarianisms and World Orders""","120,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina","To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments, entitled ""The Changing Nature(s) of Land: Property, Peasants, and Agricultural Productions in the Global World""","120,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support an Emeritus Fellowship,"55,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina","To support a forum on fostering greater inclusion of low-income students in higher education, entitled ""Politics of Inclusion: Higher Education at a Crossroad""","50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Oxford,"Oxford, United Kingdom","To provide supplementary support for a Sawyer Seminar on the historical and cultural sources of significant contemporary developments, entitled ""Violence and Empire""","30,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Pennsylvania,"Philadelphia, Pennsylvania","To support a program on ""Democracy, Citizenship, and Constitutionalism""","2,500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Pennsylvania,"Philadelphia, Pennsylvania",To support postdoctoral fellowships in the humanities and humanistic social sciences,"1,750,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Pennsylvania,"Philadelphia, Pennsylvania",To support a New Directions Fellowship,"233,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Pennsylvania,"Philadelphia, Pennsylvania","To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments, entitled ""Power-Sharing in Deeply Divided Places""","120,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Puget Sound,"Tacoma, Washington",To support a first-year residential seminar program,"100,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Southern California,"Los Angeles, California",To support postdoctoral fellowships in the humanities and humanistic social sciences,"872,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Southern California,"Los Angeles, California",To support research and graduate training in early modern studies,"650,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Southern California,"Los Angeles, California",To support the Sophie project,"470,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Southern California,"Los Angeles, California","To support the organization and archival disposition of the papers of William O. Baker, and selected publication of his work","226,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Southern California,"Los Angeles, California",To support a New Directions Fellowship,"208,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Southern California,"Los Angeles, California",To support the Academic Support Project,"30,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of St. Michael's College,"Toronto, Canada",To support the research and editorial costs of the Catalogus Translationum et Commentariorum,"520,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of the South,"Sewanee, Tennessee",To support faculty members in the humanities and social sciences in anticipation of faculty retirements,"400,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of the Western Cape,"Bellville, South Africa",To support postdoctoral fellowships in the humanities,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of the Witwatersrand,"Johannesburg, South Africa",To support a postgraduate mentoring program,"1,250,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of the Witwatersrand,"Johannesburg, South Africa",To support the doctoral fellowships program in the Wits Institute for Social and Economic Research,"500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of the Witwatersrand,"Johannesburg, South Africa",To support strengthening of the University's research culture through the engagement of senior research scholars,"500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of the Witwatersrand,"Johannesburg, South Africa",To support postdoctoral fellowships in the humanities,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Toronto,"Toronto, Canada",To support editorial costs of the Dictionary of Old English,"500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Washington,"Seattle, Washington",To support a Mellon Award for Technology Collaboration,"100,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Wisconsin at Madison,"Madison, Wisconsin","To support studies of students' family income, the economic returns of college-going, and the factors affecting the prevalence of low-income students at the University","289,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Wisconsin at Madison,"Madison, Wisconsin",To support an Emeritus Fellowship,"55,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,University of Wisconsin at Madison,"Madison, Wisconsin",To support an Emeritus Fellowship,"45,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Utah State University,"Logan, Utah","To support the development of a suite of tools, MOCSL/Didily, that would allow users to benefit more from Open Courseware, research, and teaching-oriented Web sites","410,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Vassar College,"Poughkeepsie, New York",To support an Emeritus Fellowship,"45,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Virginia Polytechnic Institute and State University,"Blacksburg, Virginia",To support a Mellon Award for Technology Collaboration,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Voorhees College,"Denmark, South Carolina",To support the expansion of the Learning Communities Project,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Wake Forest University,"Winston-Salem, North Carolina",To support institutional strategic planning,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Washington College,"Chestertown, Maryland",To support planning for library renovation and the recruitment of a new librarian,"185,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Washington College,"Chestertown, Maryland",To support library and information technology initiatives and alumni programming,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Wesleyan University,"Middletown, Connecticut",To support the environmental studies program,"300,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Wheaton College,"Norton, Massachusetts",To support substantial curricular revision and enhancement,"200,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Whitman College,"Walla Walla, Washington",To support an assessment of student learning,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Whittier College,"Whittier, California",To support efforts to continue to matriculate and maintain a diverse student body,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Williams College,"Williamstown, Massachusetts","To support the restructuring of Williams' library system through course development, research, and training, and an endowment for emerging technologies","2,500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Williams College,"Williamstown, Massachusetts",To endow a postdoctoral fellowship program,"1,500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Woodrow Wilson National Fellowship Foundation,"Princeton, New Jersey",To renew fellowships for junior faculty preparing for tenure review,"2,700,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Woodrow Wilson National Fellowship Foundation,"Princeton, New Jersey",To support a research project aimed at strengthening secondary school teacher retention,"50,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Yale University,"New Haven, Connecticut",To support a Distinguished Achievement Award,"1,500,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Yale University,"New Haven, Connecticut",To support graduate students in the humanities and humanistic social sciences,"250,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Yale University,"New Haven, Connecticut",To support a New Directions Fellowship,"207,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Yale University,"New Haven, Connecticut",To support an Emeritus Fellowship,"55,000"
2006,HIGHER EDUCATION AND SCHOLARSHIP,Yale University,"New Haven, Connecticut",To support a Mellon Award for Technology Collaboration,"50,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                     ,American Research Center in Egypt Inc.,"San Antonio, Texas",To support planning for the selection and development of a collections management system for the Egyptian Museum in Cairo,"49,400"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                     ,"Anthology of Recorded Music, Inc.","New York, New York",To support the expansion and restructuring of the Anthology's music database and online distribution services,"3,500,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                     ,Appalachian College Association,"Berea, Kentucky",To support a scholarly assessment of field recordings in three Appalachian college archives,"14,600"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                     ,ARTstor Inc.,"New York, New York",To support collection development,"8,550,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                     ,Bibliothèque nationale de France,"Paris, France",To support completion of the documentation of digitized manuscripts and printed scrolls that will be included in the Mellon International Dunhuang Archive,"170,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                     ,The British Council,"London, United Kingdom",To support a joint online catalog between the Russian State Library and the Tolstoy Literary Estate,"350,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION                                                                     ,Bundesarchiv,"Koblenz, Germany",To support the development of archival tools to improve the use of international processing standards in German archives,"121,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Canadian Centre for Architecture,"Montreal, Canada",To support the cataloging of five major architectural collections from the second half of the 20th century,"406,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Colonial Williamsburg Foundation,"Williamsburg, Virginia",To support a planning study to determine how three-dimensional computer graphics could be used to model 18th-century Williamsburg,"50,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Columbia University,"New York, New York",To support the evaluation of mass deacidification techniques used in German libraries for possible use by US libraries,"26,600"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Conservation Center for Art and Historic Artifacts,"Philadelphia, Pennsylvania",To support the development and presentation of a national training program in the conservation and preservation of audiovisual media,"60,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Cornell University,"Ithaca, New York",To support the specification and deployment of a system that supports the digital exchange of complex scholarly information objects,"524,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Cornell University,"Ithaca, New York",To support preliminary planning for a study that would assess the impact of open access articles on scholarship and research,"18,600"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Council of American Overseas Research Centers,"Washington, DC",To support payment of the archive capital fee to JSTOR for seven American overseas research centers,"39,500"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Duke University,"Durham, North Carolina",To support the design of institutional strategies and policies for managing scholarly and administrative assets in digital form in collaboration with Dartmouth College,"41,300"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Emory University,"Atlanta, Georgia","To support the creation of portal services designed to assist scholars in identifying, locating, and retrieving research materials for the study of the American South","617,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Frick Collection,"New York, New York",To support the implementation of an integrated library system to be shared among three art museum libraries,"669,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Georgia Institute of Technology,"Atlanta, Georgia",To support a study that measures the impact of digitization and online availability of journals on citations,"282,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Indiana University,"Bloomington, Indiana",To support the continued development and the implementation of an archive of ethnomusicological moving image recordings,"850,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Indiana University,"Bloomington, Indiana",To support the development of a corpus of encoded classical music scores,"395,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Indiana University,"Bloomington, Indiana",To support a summit meeting to develop a common licensing and policy framework for open source collaboration in higher education,"35,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,"Ithaka Harbors, Inc.","New York, New York","To transfer from the Foundation to Ithaka Harbors, Inc. the title of real property","1,100,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,"Ithaka Harbors, Inc.","New York, New York","To support the further development of Aluka, an online database of scholarly resources from developing countries","1,000,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Los Alamos National Security LLC,"Los Alamos, New Mexico",To support the development of usage measures for online scholarly journals,"881,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,"Museum of Fine Arts, Boston","Boston, Massachusetts",To support the development of digital resources of archaeological materials from the Museum's Giza collection,"306,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,New York Public Library,"New York, New York","To support the William G. Bowen Endowment for Technology and Scholarship, and to support the new position of director of technology and scholarship and related expenses","4,000,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,New York University,"New York, New York","To support a study on the feasibility of, and planning for, a consortium for art and architectural history online","112,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,RIPM Consortium Ltd.,"Annapolis, Maryland",To support retrospective indexing of music journals,"150,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Rochester Institute of Technology,"Rochester, New York","To support the project entitled ""Improving Artwork Reproduction through 3D-Spectral Capture and Computer Graphics Rendering""","855,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Royal Holloway and Bedford New College,"Egham, United Kingdom",To support the continued development of digital tools and resources for the distribution and study of medieval music transcripts,"476,700"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Society of Architectural Historians,"Chicago, Illinois",To support the development of an electronic version of the Journal of the Society of Architectural Historians and to expand the SAH Image Exchange,"323,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,Tufts University,"Medford, Massachusetts","To support an analysis of the potential costs and benefits of incorporating advanced digital technologies for optical character recognition, machine translation, and data mining in humanities scholarship","50,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,The Regents of the University of California,"Oakland, California","To support a workshop on services and standards to be used in providing scholarly access to online, text-based resources such as Google Library and the Open Content Alliance","24,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of California at Berkeley,"Berkeley, California",To support a study of the interaction between academic value and reward systems and scholarly communication,"414,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of California at San Diego,"La Jolla, California",To support the further development and implementation of a suite of software tools for processing archival collections,"957,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Cambridge,"Cambridge, United Kingdom",To support further development of a database of medieval manuscripts called Parker on the Web,"1,461,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Cambridge,"Cambridge, United Kingdom",To support the conversion of the catalog records of 19th-century British publications to electronic format,"1,000,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Chicago,"Chicago, Illinois","To support the development of models of collaboration among faculty, graduate students, and archivists for the processing of collections in Chicago-area archives","617,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Chicago,"Chicago, Illinois","To support the preservation, publication, and distribution of the Persepolis Fortification Archive","526,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Chicago,"Chicago, Illinois",To support surveys of archival collections in the Chicago area by faculty and doctoral students in preparation for the cataloging of these collections,"49,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Illinois at Urbana-Champaign,"Champaign, Illinois",To support the development of a system for the mining and analysis of large-scale corpuses of digitized text,"1,000,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Illinois at Urbana-Champaign,"Champaign, Illinois",To support the retrospective conversion and cataloging of the collections in the University's Rare Book and Manuscript Library,"604,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Illinois at Urbana-Champaign,"Champaign, Illinois",To support a study of faculty use of institutional repositories in various fields,"49,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Kentucky,"Lexington, Kentucky",To support the development of tools to help humanities editors prepare image-based electronic editions,"50,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of London,"London, United Kingdom",To support the further development and implementation of an online library of scholarly resources for the study of British history by the Institute of Historical Research,"900,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of London,"London, United Kingdom",To support the cataloging of the correspondence of Aby Warburg,"92,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Michigan,"Ann Arbor, Michigan",To support a workshop for university archivists to develop case studies of successful strategies for managing archival records in digital form,"29,600"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support the development of a strategy to digitize major documentary collections pertaining to the American South,"216,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Oxford,"Oxford, United Kingdom",To support continued development of the Electronic Enlightenment project,"774,300"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Oxford,"Oxford, United Kingdom",To support the negotiation and finalization of agreements between the University and publishers participating in the Electronic Enlightenment project,"50,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Rochester,"Rochester, New York",To support the development of an open source public access catalog system for research and college libraries,"283,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Southern California,"Los Angeles, California","To support an exploration of the feasibility of establishing an inter-university consortium for the use and further development of InscriptiFact, a database of ancient near-Eastern inscriptions","50,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Virginia,"Charlottesville, Virginia",To support the development of a suite of digital tools for humanities scholars and editors,"798,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,University of Virginia,"Charlottesville, Virginia",To support further development and implementation of an electronic imprint at the University of Virginia Press,"750,000"
2006,LIBRARIES AND SCHOLARLY COMMUNICATION,WGBH Educational Foundation,"Boston, Massachusetts",To support an assessment of WGBH's audio and moving image archives for scholarly and educational uses,"386,000"
2006,CONTRIBUTIONS,Association of Governing Boards of Universities,"Washington, DC",To provide general support,"35,000"
2006,CONTRIBUTIONS,"Council on the Environment, Inc.","New York, New York",To provide general support,"30,000"
2006,CONTRIBUTIONS,"Doe Fund, Inc.","New York, New York","To support the Ready, Willing and Able and associated programs","40,000"
2006,CONTRIBUTIONS,Eviction Intervention Services Homeless,"New York, New York",To provide general support,"40,000"
2006,CONTRIBUTIONS,Foundation Center,"New York, New York",To provide general support,"30,000"
2006,CONTRIBUTIONS,Independent Sector,"Washington, DC",To provide general support,"25,000"
2006,CONTRIBUTIONS,Iona College,"New Rochelle, New York",To support the enhancement of its library services,"15,000"
2006,CONTRIBUTIONS,Marymount Manhattan College,"New York, New York",To support continuation of the summer program,"45,000"
2006,CONTRIBUTIONS,"Nonprofit Coordinating Committee of New York, Inc.","New York, New York",To provide general support,"35,000"
2006,OTHER,"InterRelations Collaborative, Inc.","Hamden, Connecticut","To support the development of a commemorative quilt for the fifth anniversary of September 11, 2001","10,000"
2006,OTHER,National Trust for Historic Preservation in the,"Washington, DC",To support a conference on the state of recovery of New Orleans in the context of historic and cultural heritage,"25,000"
2006,OTHER,"Southeastern Library Network, Inc.","Atlanta, Georgia",To provide assistance to academic libraries damaged by Hurricanes Katrina and Rita,"896,000"
