year,category,recipient,location,grant_description,award_amt
2005,PERFORMING ARTS,Primary Stages Company Inc.,"New York, New York",To support the theater's 20th Anniversary Growth Fund,"40,000"
2005,PERFORMING ARTS,"Roundabout Theatre Company, Inc.","New York, New York",To support artistic initiatives and organizational development,"130,000"
2005,PERFORMING ARTS,Saint Louis Symphony Orchestra,"St. Louis, Missouri",To support on-site consultation and participation in the Symphony Orchestra Forum,"100,000"
2005,PERFORMING ARTS,Seattle Repertory Theatre,"Seattle, Washington",To support artistic initiatives and organizational development,"300,000"
2005,PERFORMING ARTS,Second Stage Theatre,"New York, New York",To support artistic initiatives and organizational development,"225,000"
2005,PERFORMING ARTS,"Signature Theatre Company, Inc.","New York, New York",To support planning and capacity building as a result of its selection as an anchor organization at the new performing arts facility to be constructed at the former World Trade Center site,"1,200,000"
2005,PERFORMING ARTS,"South Coast Repertory, Inc.","Costa Mesa, California",To support artistic initiatives and organizational development,"160,000"
2005,PERFORMING ARTS,Steppenwolf Theatre Company,"Chicago, Illinois",To support artistic initiatives and organizational development,"200,000"
2005,PERFORMING ARTS,"Teatro Avante, Inc.","Miami, Florida",To support the 2005 International Hispanic Theatre Festival,"25,000"
2005,PERFORMING ARTS,"Theatre for a New Audience, Inc.","New York, New York",To support strategic planning and institutional development,"10,000"
2005,PERFORMING ARTS,"Toledo Orchestra Association, Inc.","Toledo, Ohio",To support and endow artistic and organizational initiatives,"1,100,000"
2005,PERFORMING ARTS,Virginia Polytechnic Institute and State University,"Blacksburg, Virginia",To support the Symphony Orchestra Forum,"1,750,000"
2005,PERFORMING ARTS,"Washington Drama Society, Inc.","Washington, DC",To support artistic initiatives and organizational development,"200,000"
2005,PERFORMING ARTS,Z Space Studio,"San Francisco, California",To support the commissioning of new work and a field survey of opportunities for emerging theater artists,"45,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP                                                                   ,American Academy of Arts and Sciences,"Cambridge, Massachusetts",To support the development of a prototype compilation of indicators of trends in the humanities,"701,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP                                                                   ,American Antiquarian Society,"Worcester, Massachusetts",To support residential fellowships,"1,210,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP                                                                   ,American Council of Learned Societies,"New York, New York",To support a major financial restructuring plan,"2,000,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP                                                                   ,American Philosophical Society,"Philadelphia, Pennsylvania",To support sabbatical fellowships for mid-career scholars in the humanities and social sciences,"4,000,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP                                                                   ,American School of Classical Studies at Athens,"Princeton, New Jersey",To support the development of an integrated digital asset management strategy,"9,300"
2005,HIGHER EDUCATION AND SCHOLARSHIP                                                                   ,American Studies Association,"Washington, DC","To support the participation of scholars, program directors, and journal editors from abroad at the Association's annual meetings, and subsequent visits to American studies programs at US campuses","86,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP                                                                   ,"American University of Paris, Inc.","Paris, France","To support a second conference to foster library and information technology collaboration among American universities in Europe, the Middle East, and Africa","23,500"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Amherst College,"Amherst, Massachusetts",To endow a postdoctoral fellowship program,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Amherst College,"Amherst, Massachusetts",To support an Emeritus Fellowship,"45,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,"Berea, Kentucky","To support access to JSTOR Arts & Sciences III, IV, and Complement","740,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,"Berea, Kentucky",To support activities that would strengthen the Association's administrative infrastructure,"550,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,"Berea, Kentucky","To support the reconfiguration of current technology initiatives for faculty, students, and information technologists at member colleges","180,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Associated Colleges of the South, Inc.","Atlanta, Georgia",To support the technological needs of its member colleges as a financial plan is devised to sustain these services,"400,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Associated Colleges of the South, Inc.","Atlanta, Georgia",To support existing environmental studies programs,"300,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Association of American Colleges and Universities,"Washington, DC","To support a coalition of academic, business, and civic leaders committed to strengthening public awareness of the connection between liberal education and America's global competitiveness","45,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Association of American Colleges and Universities,"Washington, DC","To support an evaluation of the links among education, student mental health, and civic development","30,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Bard College,"Annandale-on-Hudson, New York",To support the conservatory of music and the integrated double-degree program in music and the liberal arts and sciences,"230,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Bard College,"Annandale-on-Hudson, New York","To support the transition of an international, collaborative program on human rights","50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Barnard College,"New York, New York",To support faculty career enhancement,"422,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Barnard College,"New York, New York",To renew support for the Mellon Mays Undergraduate Fellowship program,"80,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Bates College,"Lewiston, Maine",To support continuation of the learning associates program while additional funds are raised to endow it,"300,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Bates College,"Lewiston, Maine",To support faculty career enhancement,"300,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Bates College,"Lewiston, Maine",To support a planning process that will integrate all institutional resources and services dedicated to student learning,"48,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Bennett College,"Greensboro, North Carolina","To support information literacy, teacher training, and instructional assessment programs","500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Berea College,"Berea, Kentucky",To support faculty career enhancement initiatives,"325,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Bethune-Cookman College,"Daytona Beach, Florida",To support a faculty development program,"40,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Bowdoin College,"Brunswick, Maine","To support the development and production of a companion video documentary and view book about the work of the Mellon Mays Undergraduate Fellowship program, its history, and its impact on the lives of Mellon fellows","50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Bowdoin College,"Brunswick, Maine","To support the development of a plan for creating and building a library collection program for Bowdoin, Bates, and Colby Colleges","35,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Brandeis University,"Waltham, Massachusetts",To support an Emeritus Fellowship,"55,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Brandeis University,"Waltham, Massachusetts",To support an Emeritus Fellowship,"27,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Brooklyn College,"Brooklyn, New York",To renew support for the Mellon Mays Undergraduate Fellowship program,"120,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Brown University,"Providence, Rhode Island",To support postdoctoral fellowships in the humanities,"1,160,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Brown University,"Providence, Rhode Island",To renew support for the Mellon Mays Undergraduate Fellowship program,"350,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Brown University,"Providence, Rhode Island",To support the Consortium for Language Teaching and Learning,"250,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Brown University,"Providence, Rhode Island",To support an Emeritus Fellowship,"45,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Bryn Mawr College,"Bryn Mawr, Pennsylvania",To support cooperation with Haverford and Swarthmore Colleges in the joint appointment of faculty across the institutions,"670,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Bryn Mawr College,"Bryn Mawr, Pennsylvania",To support student life initiatives,"350,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Bryn Mawr College,"Bryn Mawr, Pennsylvania",To support a New Directions Fellowship,"250,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Bryn Mawr College,"Bryn Mawr, Pennsylvania",To renew support for the Mellon Mays Undergraduate Fellowship program,"170,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Bryn Mawr College,"Bryn Mawr, Pennsylvania",To support activities related to the integration of athletics into the educational missions of colleges and universities in the National Collegiate Athletic Association's Division III,"45,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Bucknell University,"Lewisburg, Pennsylvania",To support strategic planning,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Bucknell University,"Lewisburg, Pennsylvania",To support membership in the Emeriti Retirement Health Solutions program,"27,588"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Campus Compact,"Providence, Rhode Island",To support strengthening of the annual giving program and preparations for an endowment campaign,"100,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Capital University,"Columbus, Ohio",To support membership in the Emeriti Retirement Health Solutions program,"33,900"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Carleton College,"Northfield, Minnesota",To support faculty career enhancement,"422,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Carleton College,"Northfield, Minnesota",To support its existing environmental studies program,"300,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Carleton College,"Northfield, Minnesota",To support a cooperative collection development project for its libraries,"265,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Carleton College,"Northfield, Minnesota",To renew support for the Mellon Mays Undergraduate Fellowship program,"240,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Carleton College,"Northfield, Minnesota",To support an Arabic language initiative,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Carleton College,"Northfield, Minnesota",To support membership in the Emeriti Retirement Health Solutions program,"31,128"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Carnegie Mellon University,"Pittsburgh, Pennsylvania",To support a New Directions Fellowship,"148,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Center for Advanced Study in the Behavioral Sciences,"Stanford, California",To endow fellowships for humanists,"5,000,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Center for Advanced Study in the Behavioral Sciences,"Stanford, California",To support fellowships for humanists,"1,850,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Center for Advanced Study in the Behavioral Sciences,"Stanford, California",To support fellowships for humanists,"775,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,City College,"New York, New York",To renew support for the Mellon Mays Undergraduate Fellowship program,"325,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Clark Atlanta University,"Atlanta, Georgia",To support student retention initiatives,"600,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Colgate University,"Hamilton, New York",To support programs designed to increase faculty involvement in residential life,"120,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Colorado College,"Colorado Springs, Colorado",To support existing environmental studies programs,"300,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Colorado College,"Colorado Springs, Colorado",To support membership in the Emeriti Retirement Health Solutions program,"46,200"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,"New York, New York",To support postdoctoral fellowships in the humanities,"2,000,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,"New York, New York",To support visiting fellowships in the humanities,"553,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,"New York, New York",To renew support for the Mellon Mays Undergraduate Fellowship program,"90,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Connecticut College,"New London, Connecticut",To support cooperation with Trinity College and Wesleyan University in the joint appointment of faculty across the institutions,"800,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Connecticut College,"New London, Connecticut",To support its existing environmental studies program,"300,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,"Ithaca, New York",To support postdoctoral fellowships in the humanities and related social sciences,"1,785,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,"Ithaca, New York",To support the Cornell Higher Education Research Institute,"677,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,"Ithaca, New York",To support a collaborative program with the HBCU Library Alliance that will provide digital imaging workshops for librarians at historically black colleges and universities,"400,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Council of Independent Colleges,"Washington, DC",To support programs that will enable colleges affiliated with CIC and the National Institute for Technology and Liberal Education (NITLE) to address their library and other learning space needs more effectively,"500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Dartmouth College,"Hanover, New Hampshire",To renew support for the Mellon Mays Undergraduate Fellowship program,"90,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Denison University,"Granville, Ohio",To support membership in the Emeriti Retirement Health Solutions program,"21,600"
2005,HIGHER EDUCATION AND SCHOLARSHIP,DePauw University,"Greencastle, Indiana",To support membership in the Emeriti Retirement Health Solutions program,"45,336"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Dickinson College,"Carlisle, Pennsylvania",To support membership in the Emeriti Retirement Health Solutions program,"47,256"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Dickinson College,"Carlisle, Pennsylvania","To support the development of a self-insured, nonprofit group health plan for member institutions of the Shared Services Consortium","35,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Duke University,"Durham, North Carolina",To renew support for the Mellon Mays Undergraduate Fellowship program,"290,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Duke University,"Durham, North Carolina",To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments,"120,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Duke University,"Durham, North Carolina",To support a Sawyer Seminar on the historical and cultural sources of significant contemporary developments,"120,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Duke University,"Durham, North Carolina",To strengthen the Summer Research Opportunity Program for students at historically black colleges and universities,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Duke University,"Durham, North Carolina",To support an Emeritus Fellowship,"45,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Duke University,"Durham, North Carolina",To support an Emeritus Fellowship,"45,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Eastern Seaboard Association of Tertiary Institutions,"Durban, South Africa",To support an interinstitutional collaborative research cluster program,"100,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,The Emeriti Consortium for Retirement Health,"New Windsor, New York",To support administrative costs,"2,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Emory University,"Atlanta, Georgia",To renew support for the Mellon Mays Undergraduate Fellowship program,"170,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Emory University,"Atlanta, Georgia",To support a dissertation seminar in the humanities,"71,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Emory University,"Atlanta, Georgia",To support the development of the visiting scholars program at the James Weldon Johnson Institute for Interdisciplinary Studies and Social Advocacy,"11,110"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Five Colleges Incorporated,"Amherst, Massachusetts",To support cooperation in the joint appointment of faculty across its participating institutions,"2,000,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Five Colleges Incorporated,"Amherst, Massachusetts",To support the consortium's membership in the Emeriti Retirement Health Solutions program,"16,584"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Foundation for Library and Information Service,"Pretoria, South Africa","To support efforts to relocate, organize, and index items in the Cape Town clippings collection","25,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,The Foundation of Tertiary Institutions of the,"Johannesburg, South Africa",To support the creation of the Virtual Education Site,"250,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Franklin & Marshall College,"Lancaster, Pennsylvania",To support programs designed to increase faculty involvement in residential life,"100,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Gallaudet University,"Washington, DC","To support the development of a digital video archive documenting the language, culture, and history of the deaf","500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Georgia Foundation for Independent Colleges, Inc.","Atlanta, Georgia",To support the consortium's membership in the Emeriti Retirement Health Solutions program,"15,060"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Gettysburg College,"Gettysburg, Pennsylvania",To support a student-faculty summer research program,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Gettysburg College,"Gettysburg, Pennsylvania",To support membership in the Emeriti Retirement Health Solutions program,"46,728"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Gordon College,"Wenham, Massachusetts",To support membership in the Emeriti Retirement Health Solutions program,"31,272"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Graduate School and University Center,"New York, New York",To support an Emeritus Fellowship,"53,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Great Lakes Colleges Association, Inc.","Ann Arbor, Michigan",To strengthen collegial governance within GLCA institutions,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Hamilton College,"Clinton, New York",To support faculty career enhancement in collaboration with Colgate University and Skidmore and Union Colleges,"500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Hamilton College,"Clinton, New York",To support faculty recruitment efforts and an undergraduate mentorship program,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Hampden-Sydney College,"Hampden-Sydney, Virginia",To support membership in the Emeriti Retirement Health Solutions program,"15,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts",To support a Distinguished Achievement Award,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts",To support initiatives aimed at strengthening the role that the Humanities Center in the Faculty of Arts and Sciences plays in the instructional and scholarly activities of the University,"117,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts",To support editorial and research costs of the I Tatti Renaissance Library series,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts",To supplement support for a seminar and workshop on Atlantic history,"35,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,"Cambridge, Massachusetts",To support an Emeritus Fellowship,"17,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Harvey Mudd College,"Claremont, California",To support membership in the Emeriti Retirement Health Solutions program,"15,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Haverford College,"Haverford, Pennsylvania",To endow a postdoctoral fellowship program,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Haverford College,"Haverford, Pennsylvania",To support cooperation with Bryn Mawr and Swarthmore Colleges in the joint appointment of faculty across the institutions,"670,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Haverford College,"Haverford, Pennsylvania",To renew support for the Mellon Mays Undergraduate Fellowship program,"185,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Haverford College,"Haverford, Pennsylvania",To support membership in the Emeriti Retirement Health Solutions program,"38,520"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Hendrix College,"Conway, Arkansas",To support a humanities scholars program,"100,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Heritage University,"Toppenish, Washington","To support two new endowed chairs, one in linguistics and American Indian languages and the other in fine and cultural arts","1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Heritage University,"Toppenish, Washington",To renew support for the Mellon Mays Undergraduate Fellowship program,"140,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Hobart and William Smith Colleges,"Geneva, New York",To support existing environmental studies programs,"300,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Howard University,"Washington, DC",To support curricular enhancement activities,"100,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Hunter College,"New York, New York",To support substantial curriculum revision and enhancement,"500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Hunter College,"New York, New York",To support strengthening of the general education curriculum,"100,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Hunter College,"New York, New York",To renew support for the Mellon Mays Undergraduate Fellowship program,"100,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Illinois Wesleyan University,"Bloomington, Illinois","To support stipends for faculty, visiting artists, and scholars to teach in the May term","50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,"Bloomington, Indiana",To support the development of an open source financial information system that will serve institutions of higher education,"2,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,"Bloomington, Indiana",To support an Emeritus Fellowship,"51,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,"Bloomington, Indiana",To support an Emeritus Fellowship,"36,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Indiana University,"Bloomington, Indiana",To support an Emeritus Fellowship,"19,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Institute for Advanced Study,"Princeton, New Jersey",To support fellowships for assistant professors at the School of Historical Studies,"792,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Ithaka Harbors, Inc.","New York, New York",To support operating and transitional expenses for the National Institute for Technology and Liberal Education,"6,000,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Ithaka Harbors, Inc.","New York, New York",To support operating expenses and transition planning of the National Institute for Technology and Liberal Education,"500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Ithaka Harbors, Inc.","New York, New York",To support the acquisition of equipment and materials for the Samora Machel Documentation Center,"48,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"Ithaka Harbors, Inc.","New York, New York",To support a preliminary investigation of the Organization for Open Source Software concept (formerly called Educore),"35,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Johns Hopkins University,"Baltimore, Maryland",To support a Distinguished Achievement Award,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Johnson C. Smith University,"Charlotte, North Carolina",To support information literacy and digitization programs,"300,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Kalamazoo College,"Kalamazoo, Michigan",To support membership in the Emeriti Retirement Health Solutions program,"18,888"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Kenyon College,"Gambier, Ohio",To support activities that engage Kenyon more directly with its surrounding community,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Knox College,"Galesburg, Illinois",To support strengthening of technologies in its classrooms and across the curriculum,"49,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Lake Forest College,"Lake Forest, Illinois",To support continuation of its curricular initiatives in Chicago,"450,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Lake Forest College,"Lake Forest, Illinois",To support the implementation and training for a collaborative information technology system,"100,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Lawrence University,"Appleton, Wisconsin",To support the development of a sophomore tutorial program,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Leadership Enterprise for a Diverse America,"New York, New York",To support research exploring early intervention programs designed to improve the precollege preparedness of high school students from disadvantaged backgrounds,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Lehigh University,"Bethlehem, Pennsylvania",To support strengthening of its international study abroad program,"28,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,LeMoyne-Owen College,"Memphis, Tennessee",To support a review of its general education curriculum,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Lewis and Clark College,"Portland, Oregon",To support an assessment of its information management system,"50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Lycoming College,"Williamsport, Pennsylvania",To support membership in the Emeriti Retirement Health Solutions program,"28,056"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Macalester College,"St. Paul, Minnesota",To endow a postdoctoral fellowship program,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Macalester College,"St. Paul, Minnesota",To renew support for the Mellon Mays Undergraduate Fellowship program,"278,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Marine Biological Laboratory,"Woods Hole, Massachusetts",To support enhancement of the Semester in Environmental Science program,"400,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Massachusetts Institute of Technology,"Cambridge, Massachusetts",To support a Distinguished Achievement Award,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Massachusetts Institute of Technology,"Cambridge, Massachusetts",To support the development of software to address large-scale data interoperability issues,"1,500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,McGill University,"Montreal, Canada",To support initiatives for strengthening scholarship and training in French Atlantic Studies,"462,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Michigan State University,"East Lansing, Michigan",To support a summer research program in mathematics and ecology,"480,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Middlebury College,"Middlebury, Vermont",To support the creation of a data collection and analysis center at Northwestern University to measure student athletes' academic outcomes,"1,475,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Middlebury College,"Middlebury, Vermont",To support its existing environmental studies program,"300,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Millsaps College,"Jackson, Mississippi","To support the integration of student research, service-learning, and study abroad activities into the liberal arts curriculum","50,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Morehouse College,"Atlanta, Georgia",To support student retention initiatives,"300,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Mount Holyoke College,"South Hadley, Massachusetts",To support the 2005 Czech and Slovak Library Information Network seminar on Eastern European library services,"5,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"National History Center, Inc.","Washington, DC",To support seminars on the history of decolonization in collaboration with The Library of Congress,"250,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,National Humanities Center,"Research Triangle Park, North Carolina",To support a program of transatlantic summer institutes for recent PhDs,"662,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,National Humanities Center,"Research Triangle Park, North Carolina",To support summer initiatives focused on the intensive study of selected literary texts,"471,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,New England Association of Schools and,"Bedford, Massachusetts","To support planning for an extensive, collaborative research study of student learning at liberal arts colleges in New England","49,500"
2005,HIGHER EDUCATION AND SCHOLARSHIP,New School University,"New York, New York",To support the development of a history program for all undergraduate students,"500,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Oberlin College,"Oberlin, Ohio",To strengthen the international dimension of its curriculum,"200,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Oberlin College,"Oberlin, Ohio",To renew support for the Mellon Mays Undergraduate Fellowship program,"160,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,"PEN American Center, Inc.","New York, New York",To support a coordinator who will help establish new PEN centers in the developing world and make more effective the relationships among existing centers worldwide,"49,680"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Pennsylvania State University,"University Park, Pennsylvania",To support the Africana Research Center's emerging scholars speakers series,"10,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Pepperdine University,"Malibu, California",To support membership in the Emeriti Retirement Health Solutions program,"81,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Philemon Foundation,"Ardmore, Pennsylvania",To support the completion of the publication of the works of Carl Jung,"40,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Phillips Academy-Andover,"Andover, Massachusetts",To support the Institute for the Recruitment of Teachers' efforts to prepare outstanding undergraduates for entry into doctoral programs and careers in teaching,"700,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Pomona College,"Claremont, California",To support a New Directions Fellowship,"179,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Princeton University,"Princeton, New Jersey",To renew support for the Mellon Mays Undergraduate Fellowship program,"238,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Princeton University,"Princeton, New Jersey",To support a study of the performance of minority students in law schools,"170,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Princeton University,"Princeton, New Jersey",To support a study of factors contributing to the academic success of students from disadvantaged backgrounds,"69,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Princeton University,"Princeton, New Jersey",To support a study of factors contributing to the academic success of students from disadvantaged backgrounds,"15,000"
2005,HIGHER EDUCATION AND SCHOLARSHIP,Reed College,"Portland, Oregon",To support scholarly activities of the faculty and research opportunities for students,"300,000"
