year,category,recipient,location,grant_description,award_amt
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support the creation of a laboratory for teaching digital forensics at the School of Information and Library Science,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Oxford,"Oxford, United Kingdom",To support further development of a prototype of an online edition of Medieval Libraries of Great Britain,"517,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Pennsylvania,"Philadelphia, Pennsylvania",To support the cataloging of hidden collections,"490,700"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Pittsburgh,"Pittsburgh, Pennsylvania",To support summer institutes designed to increase the diversity of students in graduate programs at information schools,"600,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Southern California,"Los Angeles, California","To support scholarly projects using the Sophie authoring tool, and a marketing study for Sophie","260,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Southern California,"Los Angeles, California",To support non-destructive analysis of ancient Near Eastern artifacts at Argonne National Laboratories,"24,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Texas at Austin,"Austin, Texas",To support the cataloging of hidden collections,"137,100"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Toronto,"Toronto, Canada",To support the development of an annotation tool for use with digitized medieval manuscripts as well as research projects using such manuscripts,"305,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Waterloo,"Waterloo, Canada",To support the development of an annotation tool for use with digitized medieval manuscripts as well as research projects using such manuscripts,"241,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,University of Zurich,"Zurich, Switzerland",To support the development of digital resources in medieval Arabic studies,"499,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Virginia Foundation for the Humanities and Public Policy,"Charlottesville, Virginia",To support the creation of an electronic reference work entitled The People of the Founding Era,"660,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Virginia Historical Society,"Richmond, Virginia",To support staff training and development initiatives,"50,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,WGBH Educational Foundation,"Boston, Massachusetts",To support the cataloging of hidden collections,"311,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,"The Winthrop Group, Inc.","New York, New York",To support a historical study of the Gutenberg-e publishing initiative,"198,000"
2010,SCHOLARLY COMMUNICATIONS AND INFORMATION TECHNOLOGY,Yale University,"New Haven, Connecticut",To support the cataloging of hidden collections,"409,300"
2010,PERFORMING ARTS,"Aaron Davis Hall, Inc.","New York, New York",To support artistic initiatives,"50,000"
2010,PERFORMING ARTS,Alliance of Resident Theatres New York Inc.,"New York, New York",To support a space grant program and a Web-based member management system,"150,000"
2010,PERFORMING ARTS,"American Composers Orchestra, Inc.","New York, New York",To support artistic initiatives and organizational development,"400,000"
2010,PERFORMING ARTS,"American Lyric Theater Center, Inc.","New York, New York",To support the developmental process for new American opera and capacity building,"90,000"
2010,PERFORMING ARTS,"American Music Center, Inc.","New York, New York",To support the online media programs NewMusicBox and Counterstream Radio,"150,000"
2010,PERFORMING ARTS,"American Music Center, Inc.","New York, New York","To support planning for a strategic alignment with American Composers Forum and Meet the Composer, Inc.","50,000"
2010,PERFORMING ARTS,"American Opera Projects, Inc.","Brooklyn, New York",To support the developmental process for new American opera,"200,000"
2010,PERFORMING ARTS,"Anthology of Recorded Music, Inc.","New York, New York",To support a new opera recording,"12,000"
2010,PERFORMING ARTS,"Austin Circle of Theaters, Inc.","Austin, Texas",To support services to the theater field and collaborations among theaters,"90,000"
2010,PERFORMING ARTS,"Beethoven, A Non-profit Corporation","Seattle, Washington",To support a convening of leading radio stations to explore collaborative initiatives for classical music on terrestrial and digital radio,"29,000"
2010,PERFORMING ARTS,California Shakespeare Theater,"Berkeley, California",To support artistic initiatives and new partnerships,"300,000"
2010,PERFORMING ARTS,Center for Contemporary Opera,"New York, New York",To support the developmental process of new opera and music theater works,"100,000"
2010,PERFORMING ARTS,Children's Theatre Company and School,"Minneapolis, Minnesota",To support new work commissions related to the development of a Center for Participatory Theater,"48,000"
2010,PERFORMING ARTS,Cincinnati Opera Association,"Cincinnati, Ohio","To support the developmental process of new operas, in collaboration with the College-Conservatory of Music at the University of Cincinnati","300,000"
2010,PERFORMING ARTS,"A Contemporary Theatre, Inc.","Seattle, Washington","To support a workshop to develop a theatrical adaptation of the Sanskrit legend, the Ramayana","50,000"
2010,PERFORMING ARTS,"Cornerstone Theater Company, Inc.","Los Angeles, California",To support artistic initiatives,"350,000"
2010,PERFORMING ARTS,Corporate Council for the Arts,"Seattle, Washington",To support planning for Project Audience,"72,000"
2010,PERFORMING ARTS,Creative Capital Foundation,"New York, New York",To support the Multi-Arts Production Fund,"1,000,000"
2010,PERFORMING ARTS,Creative Capital Foundation,"New York, New York",To support a revolving loan fund for performing artists,"250,000"
2010,PERFORMING ARTS,"Dance Heritage Coalition, Inc.","Washington, DC",To support preservation of dance company archives and organizational development,"345,000"
2010,PERFORMING ARTS,"Dance Heritage Coalition, Inc.","Washington, DC",To support a dance archives pre-assessment project,"16,416"
2010,PERFORMING ARTS,"Dance Notation Bureau, Inc.","New York, New York",To support the documentation of works in Labanotation and the digitization of select handwritten scores in the DNB archives,"200,000"
2010,PERFORMING ARTS,"Dance Theatre of Harlem, Inc.","New York, New York","To support the enactment of a multiyear organizational plan, and reinstatement of a national touring presence","500,000"
2010,PERFORMING ARTS,"Dance Theatre of Harlem, Inc.","New York, New York",To support artistic and organizational development,"100,000"
2010,PERFORMING ARTS,Dance/USA,"Washington, DC",To support services to the field and Dance/NYC,"250,000"
2010,PERFORMING ARTS,"Danspace Project, Inc.","New York, New York",To support an expansion of the Platforms program and to increase and improve developmental and production support for dance companies,"250,000"
2010,PERFORMING ARTS,"Demos: A Network For Ideas And Action, Ltd.","New York, New York",To support planning by the Institute for Culture in the Service of Community Sustainability for a study of recent capital projects by New York City cultural organizations,"50,000"
2010,PERFORMING ARTS,"Discalced, Inc.","Brooklyn, New York",To support the Dance for PD program,"280,000"
2010,PERFORMING ARTS,"Florida State University Foundation, Inc.","Tallahassee, Florida",To increase and improve residency support for dance companies at the Maggie Allesee National Center for Choreography,"200,000"
2010,PERFORMING ARTS,"Foundation for Contemporary Arts, Inc.","New York, New York",To support the Grants to Organizations program,"500,000"
2010,PERFORMING ARTS,"The Gotham Chamber Opera, Inc.","New York, New York","To support collaborative opera development with Opera Company of Philadelphia and Music-Theatre Group, and a producing associate position in collaboration with Music-Theatre Group","400,000"
2010,PERFORMING ARTS,"International Contemporary Ensemble Foundation, Inc.","Brooklyn, New York",To support the ICElab artistic initiative and organizational development,"340,000"
2010,PERFORMING ARTS,"Jazz at Lincoln Center, Inc.","New York, New York","To support a week-long residency in Havana, Cuba","210,000"
2010,PERFORMING ARTS,"Joyce Theater Foundation, Inc.","New York, New York",To support Dance Art New York (DANY Studios),"800,000"
2010,PERFORMING ARTS,"Joyce Theater Foundation, Inc.","New York, New York",To increase and improve developmental and production support for dance companies and to provide subsidized rehearsal space at Dance Art New York,"650,000"
2010,PERFORMING ARTS,L.A. Theatre Works,"Venice, California",To support the ongoing development of The Play's The Thing for Higher Education,"200,000"
2010,PERFORMING ARTS,Los Angeles Opera Company,"Los Angeles, California",To support national radio broadcasts,"600,000"
2010,PERFORMING ARTS,The Louisiana Philharmonic Orchestra,"New Orleans, Louisiana",To support a professional development initiative to train musicians in film score recording,"50,000"
2010,PERFORMING ARTS,"Margaret Jenkins Dance Studio, Inc.","San Francisco, California",To support the Choreographers in Mentorship Exchange program,"100,000"
2010,PERFORMING ARTS,McCarter Theater,"Princeton, New Jersey",To support artistic initiatives,"425,000"
2010,PERFORMING ARTS,"Memphis Orchestral Society, Inc.","Memphis, Tennessee",To support artistic initiatives,"550,000"
2010,PERFORMING ARTS,"Mid Atlantic Arts Foundation, Inc.","Baltimore, Maryland",To support a travel grant program for US performance ensembles,"700,000"
2010,PERFORMING ARTS,Minnesota Orchestral Association,"Minneapolis, Minnesota",To support the Community Weeks initiative,"750,000"
2010,PERFORMING ARTS,Misnomer Inc.,"Brooklyn, New York",To support the development and implementation of the Audience Engagement Platform as well as related organizational development,"200,000"
2010,PERFORMING ARTS,"National New Play Network, Ltd.","Washington, DC",To support services to the theater field and collaborations among theaters,"425,000"
2010,PERFORMING ARTS,"National Public Radio, Inc.","Washington, DC",To support the development of software and digital content to strengthen national classical music programming,"750,000"
2010,PERFORMING ARTS,"New Dramatists, Inc.","New York, New York",To support Full Stage USA and the Creativity Fund,"255,000"
2010,PERFORMING ARTS,"New England Foundation for the Arts, Inc.","Boston, Massachusetts",To support a pilot of the National Theater Project,"2,200,000"
2010,PERFORMING ARTS,"New England Foundation for the Arts, Inc.","Boston, Massachusetts",To support programmatic enhancements to the National Dance Project,"225,000"
2010,PERFORMING ARTS,"New York Foundation for the Arts, Inc.","Brooklyn, New York","To support post-production costs for Bridge Records, Inc.'s recording of two new American operas","18,000"
2010,PERFORMING ARTS,The New York Public Library,"New York, New York",To support the recording of the Signature Theatre Company production of Horton Foote's Orphans' Home Cycle,"29,791"
2010,PERFORMING ARTS,New York Shakespeare Festival,"New York, New York","To support Public LAB, the Master Writer's Chair, and the Under the Radar festival and symposium","2,000,000"
2010,PERFORMING ARTS,New York University,"New York, New York",To support the Center for Creative Research,"325,000"
2010,PERFORMING ARTS,"Nikolais Louis Foundation for Dance, Inc.","New York, New York",To support a retrospective at the Joyce Theater as part of a three-year Nikolais Centennial Celebration,"40,000"
2010,PERFORMING ARTS,Nonprofit Finance Fund,"New York, New York",To support the ArtPlace initiative,"2,000,000"
2010,PERFORMING ARTS,Nonprofit Finance Fund,"New York, New York",To support financial planning for and management assistance to organizations eligible for a Mellon-funded loan program administered by Nonprofit Finance Fund,"32,000"
2010,PERFORMING ARTS,Non-Profit Technology Enterprise Network,"Portland, Oregon",To support the development and presentation of a course on strategic technology planning for nonprofit arts organizations,"89,700"
2010,PERFORMING ARTS,Oberlin Dance Collective,"San Francisco, California",To increase and improve developmental and production support for dance companies,"160,000"
2010,PERFORMING ARTS,On the Boards,"Seattle, Washington",To support the Dance Production Program,"200,000"
2010,PERFORMING ARTS,"Opera America, Inc.","New York, New York",To support the Opera Center,"2,000,000"
2010,PERFORMING ARTS,"Opera America, Inc.","New York, New York",To support a convening and travel grants to encourage subsequent productions of new work,"60,000"
2010,PERFORMING ARTS,Opera Company of Philadelphia,"Philadelphia, Pennsylvania","To support a collaborative composer-in-residence program with The Gotham Chamber Opera, Inc. and Music-Theatre Group, and a new-works administrator position","1,400,000"
2010,PERFORMING ARTS,"Oregon Shakespeare Festival Association, Inc.","Ashland, Oregon",To support the commissioning of up to 37 new plays through American Revolutions: The United States History Cycle,"600,000"
2010,PERFORMING ARTS,"Orpheus Chamber Orchestra, Inc.","New York, New York",To support the Orpheus Institute,"450,000"
2010,PERFORMING ARTS,Pat Graney Performance,"Seattle, Washington",To support the reconstruction and touring of Sleep and Tattoo,"25,000"
2010,PERFORMING ARTS,Perseverance Theatre Incorporated,"Douglas, Alaska",To support the Alaskan Stories initiative,"350,000"
2010,PERFORMING ARTS,"Philharmonic-Symphony Society of New York, Inc.","New York, New York",To support ambitious artistic programming,"1,050,000"
2010,PERFORMING ARTS,"Post-Classical Ensemble, Inc.","Washington, DC",To support artistic initiatives and organizational development,"200,000"
2010,PERFORMING ARTS,The Saint Paul Chamber Orchestra Society,"St. Paul, Minnesota",To support artistic initiatives and organizational development,"1,000,000"
2010,PERFORMING ARTS,"7 Stages, Inc.","Atlanta, Georgia","To support a symposium on Bernard-Marie Kolt_s in conjunction with a ten-year initiative, the U.S. Kolt_s Project","30,000"
2010,PERFORMING ARTS,"Sphinx Organization, Inc.","Detroit, Michigan",To support a national touring program and a commissioning program,"500,000"
2010,PERFORMING ARTS,"St. Luke's Chamber Ensemble, Inc.","New York, New York",To support an operating fund for The DiMenna Center for Classical Music,"2,000,000"
2010,PERFORMING ARTS,"St. Luke's Chamber Ensemble, Inc.","New York, New York",To support artistic initiatives and organizational development,"600,000"
2010,PERFORMING ARTS,"Tectonic Theater Project, Inc.","New York, New York",To support The Laramie Project residency,"50,000"
2010,PERFORMING ARTS,"Theatre Communications Group, Inc.","New York, New York",To support professional development programs and the Global Connections travel grant program,"300,000"
2010,PERFORMING ARTS,"Theatre for a New Audience, Inc.","New York, New York",To support the Artistic Growth Fund,"900,000"
2010,PERFORMING ARTS,"Trisha Brown Company, Inc.","New York, New York",To support work on the company archives,"265,000"
2010,PERFORMING ARTS,University of Illinois at Urbana-Champaign,"Champaign, Illinois",To support the Krannert Center for the Performing Arts and its efforts to increase and improve development and production support for dance companies,"200,000"
2010,PERFORMING ARTS,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support residencies for ensemble theater companies at the PlayMakers Repertory Company,"200,000"
2010,PERFORMING ARTS,University of North Carolina at Chapel Hill,"Chapel Hill, North Carolina",To support artist residences associated with Carolina Performing Arts' The Rite of Spring at 100,"45,000"
2010,PERFORMING ARTS,"The Virginia Arts Festival, Inc.","Norfolk, Virginia",To support the developmental process of new opera at the John Duffy Composers Institute,"150,000"
2010,PERFORMING ARTS,"Walker Art Center, Inc.","Minneapolis, Minnesota",To increase and improve developmental and production support for dance companies,"200,000"
2010,PERFORMING ARTS,"Walker Art Center, Inc.","Minneapolis, Minnesota","To support an archival assessment of properties, sets, sculptures, costumes, and other objects derived from Merce Cunningham's art","15,000"
2010,PERFORMING ARTS,"Washington Drama Society, Inc.","Washington, DC",To provide bridge support for the American Voices New Play Institute,"404,000"
2010,PERFORMING ARTS,Wesleyan University,"Middletown, Connecticut",To support artistic and curricular initiatives at the Center for the Arts,"750,000"
2010,PERFORMING ARTS,WNYC Radio,"New York, New York",To support broadcasts of live concerts on WQXR and music programming on the internet station Q2,"700,000"
2010,PERFORMING ARTS,Yale University,"New Haven, Connecticut",To support Yale Repertory Theatre's Center for New Theatre,"1,000,000"
2010,MUSEUMS AND ART CONSERVATION                                                          ,American Friends of the,"New York, New York",To support the Mellon Research Fellow for the Raphael Research Resource,"6,237"
2010,MUSEUMS AND ART CONSERVATION                                                          ,Birmingham Museum of Art,"Birmingham, Alabama",To support two postdoctoral curatorial fellowships in African American art,"300,000"
2010,MUSEUMS AND ART CONSERVATION                                                          ,Bowdoin College,"Brunswick, Maine",To establish an endowment to strengthen the curricular role of the Bowdoin College Museum of Art's collections and programs,"1,000,000"
2010,MUSEUMS AND ART CONSERVATION                                                          ,The British Museum,"London, United Kingdom","To support the development of a prototype for a collaborative online research environment for art historians, curators, conservators, and scientists","675,500"
2010,MUSEUMS AND ART CONSERVATION                                                          ,The British Museum,"London, United Kingdom","To support the planning of a collaborative online research environment for art historians, curators, conservators, and scientists","100,000"
2010,MUSEUMS AND ART CONSERVATION                                                          ,The Courtauld Institute of Art,"London, United Kingdom",To support a new faculty position in the history of art in Asia circa 1000_1750,"750,000"
2010,MUSEUMS AND ART CONSERVATION                                                          ,The Courtauld Institute of Art,"London, United Kingdom",To support the completion of the Maestro di Figline prototype project for online exchange of conservation documentation,"75,000"
2010,MUSEUMS AND ART CONSERVATION,Foundation of the American Institute for,"Washington, DC","To establish a photograph conservation department at the State Hermitage Museum in Saint Petersburg, Russia","3,460,000"
2010,MUSEUMS AND ART CONSERVATION,Johns Hopkins University,"Baltimore, Maryland",To support the expansion of the Museums and Society program,"484,000"
2010,MUSEUMS AND ART CONSERVATION,LYRASIS,"Atlanta, Georgia",To support a second phase of a photograph preservation initiative among historically black colleges and universities,"1,400,000"
2010,MUSEUMS AND ART CONSERVATION,Museum of the City of New York,"New York, New York",To support four postdoctoral curatorial fellowships,"694,000"
2010,MUSEUMS AND ART CONSERVATION,National Gallery of Art,"Washington, DC",To establish a photograph conservation department and three staff positions,"1,865,000"
2010,MUSEUMS AND ART CONSERVATION,National Gallery of Art,"Washington, DC","To support the planning of ConservationSpace, an open source Web-based software application for managing conservation documentation","62,000"
2010,MUSEUMS AND ART CONSERVATION,Nelson Gallery Foundation,"Kansas City, Missouri",To establish an endowment for consultant science advisors and analytical services,"1,100,000"
2010,MUSEUMS AND ART CONSERVATION,Nelson Gallery Foundation,"Kansas City, Missouri",To support a strategic planning initiative,"300,000"
2010,MUSEUMS AND ART CONSERVATION,Ohio State University,"Columbus, Ohio",To support curatorial programming in contemporary Brazilian art at the Wexner Center for the Arts,"782,300"
2010,MUSEUMS AND ART CONSERVATION,Philadelphia Museum of Art,"Philadelphia, Pennsylvania",To support planning for the reinstallation of the Rodin Museum and several galleries in the main building,"500,000"
2010,MUSEUMS AND ART CONSERVATION,The Pierpont Morgan Library,"New York, New York",To endow the position of curator of modern and contemporary drawings,"1,775,000"
2010,MUSEUMS AND ART CONSERVATION,Stichting tot Exploitatie van het Rijksbureau voor,"The Hague, The Netherlands",To support the improvement of the structure of The Rembrandt Database and to develop its contents and linkages to other research resources,"1,077,700"
2010,MUSEUMS AND ART CONSERVATION,Solomon R. Guggenheim Foundation,"New York, New York",To support the implementation of the first phase of the Panza Collection Conservation Initiative,"1,230,000"
2010,MUSEUMS AND ART CONSERVATION,Stiftung Preussischer Kulturbesitz,"Berlin, Germany",To support the integration of the Gem_ldegalerie Berlin's unique archive of autoradiographic materials and related documentation into The Rembrandt Database,"235,000"
2010,MUSEUMS AND ART CONSERVATION,University of California at Los Angeles,"Los Angeles, California",To support student internships and attendance at the annual meetings of the Association of North American Graduate Programs in Conservation,"310,000"
2010,MUSEUMS AND ART CONSERVATION,University of Delaware,"Newark, Delaware","To support workshops in photograph conservation in the Middle East, in collaboration with the Metropolitan Museum of Art and the Arab Image Foundation","560,000"
2010,MUSEUMS AND ART CONSERVATION,Yale University,"New Haven, Connecticut",To endow the position of director of scientific research at the proposed Center for Conservation and Preservation,"1,725,000"
2010,CONSERVATION AND THE ENVIRONMENT                                                              ,Academy of Natural Sciences of Philadelphia,"Philadelphia, Pennsylvania",To support the development of a coordinated digital database of images and information on plants of the world,"93,000"
2010,CONSERVATION AND THE ENVIRONMENT                                                              ,Amgueddfa Cymru - National Museum Wales,"Cardiff, Wales",To support the development of a coordinated digital database of images and information on plants of the world,"15,000"
2010,CONSERVATION AND THE ENVIRONMENT                                                              ,Association Tela Botanica,"Montpellier, France",To support the development of a coordinated digital database of images and information on plants of the world,"250,000"
2010,CONSERVATION AND THE ENVIRONMENT                                                              ,Bishop Museum,"Honolulu, Hawaii",To support the development of a coordinated digital database of images and information on plants of the world,"36,000"
2010,CONSERVATION AND THE ENVIRONMENT                                                              ,Botanische Staatssammlung MŸnchen,"Munich, Germany",To support the development of a coordinated digital database of images and information on plants of the world,"143,000"
2010,CONSERVATION AND THE ENVIRONMENT                                                              ,Botanische Staatssammlung MŸnchen,"Munich, Germany",To continue support for the development of a coordinated digital database of images and information on plants of the world,"30,000"
2010,CONSERVATION AND THE ENVIRONMENT                                                              ,California Academy of Sciences,"San Francisco, California",To support the development of a coordinated digital database of images and information on plants of the world,"116,000"
2010,CONSERVATION AND THE ENVIRONMENT,Carnegie Institution of Washington,"Washington, DC",To support a program of ecological research and training,"550,000"
2010,CONSERVATION AND THE ENVIRONMENT,Conservatoire et Jardin Botaniques,"Geneva, Switzerland",To support the development of a coordinated digital database of images and information on plants of the world,"535,000"
2010,CONSERVATION AND THE ENVIRONMENT,Field Museum of Natural History,"Chicago, Illinois",To support the development of a coordinated digital database of images and information on plants of the world,"136,000"
2010,CONSERVATION AND THE ENVIRONMENT,"Flora of North America Association, Inc.","Point Arena, California",To support the development of a coordinated digital database of images and information on plants of the world,"200,000"
2010,CONSERVATION AND THE ENVIRONMENT,Free University of Berlin,"Berlin, Germany",To support the development of a coordinated digital database of images and information on plants of the world,"196,000"
2010,CONSERVATION AND THE ENVIRONMENT,Friedrich-Schiller-Universit_t Jena,"Jena, Germany",To support the development of a coordinated digital database of images and information on plants of the world,"169,000"
2010,CONSERVATION AND THE ENVIRONMENT,Fundaci—n Instituto Bot‡nico de Venezuela,"Caracas, Venezuela",To support the development of a coordinated digital database of images and information on plants of the world,"24,000"
2010,CONSERVATION AND THE ENVIRONMENT,Georg-August-Universit_t G_ttingen,"G_ttingen, Germany",To continue support for the development of a coordinated digital database of images and information on plants of the world,"97,000"
2010,CONSERVATION AND THE ENVIRONMENT,Tbilisi Botanical Garden and Institute of Botany,"Tbilisi, Georgia",To support the development of a coordinated digital database of images and information on plants of the world,"23,000"
2010,CONSERVATION AND THE ENVIRONMENT,Harvard University,"Cambridge, Massachusetts",To support the development of a coordinated digital database of images and information on plants of the world,"172,000"
2010,CONSERVATION AND THE ENVIRONMENT,Legal Personality of the National Botanic,"Meise, Belgium",To support the development of a coordinated digital database of images and information on plants of the world,"206,000"
2010,CONSERVATION AND THE ENVIRONMENT,Legal Personality of the National Botanic,"Meise, Belgium",To continue support for the development of a coordinated digital database of images and information on plants of the world,"182,000"
2010,CONSERVATION AND THE ENVIRONMENT,The Linnean Society of London,"London, United Kingdom",To support the development of a coordinated digital database of images and information on plants of the world,"104,000"
2010,CONSERVATION AND THE ENVIRONMENT,The Linnean Society of London,"London, United Kingdom",To continue support for the development of a coordinated digital database of images and information on plants of the world,"104,000"
2010,CONSERVATION AND THE ENVIRONMENT,The M.G. Kholodny Institute of Botany of the,"Kiev, Ukraine",To continue support for the development of a coordinated digital database of images and information on plants of the world,"64,000"
2010,CONSERVATION AND THE ENVIRONMENT,"The Marie Selby Botanical Gardens, Inc.","Sarasota, Florida",To support the development of a coordinated digital database of images and information on plants of the world,"32,500"
2010,CONSERVATION AND THE ENVIRONMENT,Martin Luther University Halle-Wittenberg,"Halle, Germany",To support the development of a coordinated digital database of images and information on plants of the world,"145,000"
2010,CONSERVATION AND THE ENVIRONMENT,Michigan State University,"East Lansing, Michigan",To support the development of a coordinated digital database of images and information on plants of the world,"23,000"
2010,CONSERVATION AND THE ENVIRONMENT,Missouri Botanical Garden,"St. Louis, Missouri",To support the development of a coordinated digital database of images and information on plants of the world,"168,000"
2010,CONSERVATION AND THE ENVIRONMENT,Museo Ecuatoriano de Ciencias Naturales,"Quito, Ecuador",To support the development of a coordinated digital database of images and information on plants of the world,"13,000"
2010,CONSERVATION AND THE ENVIRONMENT,Mus_um national d'Histoire naturelle,"Paris, France",To support the development of a coordinated digital database of images and information on plants of the world,"485,000"
2010,CONSERVATION AND THE ENVIRONMENT,National Tropical Botanical Garden,"Kalaheo, Hawaii",To support the development of a coordinated digital database of images and information on plants of the world,"15,000"
2010,CONSERVATION AND THE ENVIRONMENT,The Natural History Museum,"London, United Kingdom",To support the development of a coordinated digital database of images and information on plants of the world,"60,000"
2010,CONSERVATION AND THE ENVIRONMENT,The Natural History Museum,"London, United Kingdom",To continue support for the development of a coordinated digital database of images and information on plants of the world,"446,000"
2010,CONSERVATION AND THE ENVIRONMENT,The Natural History Museum,"London, United Kingdom",To continue support for the development of a coordinated digital database of images and information on plants of the world,"91,000"
2010,CONSERVATION AND THE ENVIRONMENT,The Natural History Museum,"London, United Kingdom",To continue support for the development of a coordinated digital database of images and information on plants of the world,"72,000"
2010,CONSERVATION AND THE ENVIRONMENT,Naturhistorisches Museum Wien,"Vienna, Austria",To support the development of a coordinated digital database of images and information on plants of the world,"361,000"
2010,CONSERVATION AND THE ENVIRONMENT,New York Botanical Garden,"Bronx, New York",To provide general support of science and library programs,"500,000"
2010,CONSERVATION AND THE ENVIRONMENT,New York Botanical Garden,"Bronx, New York",To support the development of a coordinated digital database of images and information on plants of the world,"250,000"
2010,CONSERVATION AND THE ENVIRONMENT,New York Botanical Garden,"Bronx, New York",To continue support for the development of a coordinated digital database of images and information on plants of the world,"366,000"
2010,CONSERVATION AND THE ENVIRONMENT,New York Botanical Garden,"Bronx, New York",To continue support for the development of a coordinated digital database of images and information on plants of the world,"265,000"
2010,CONSERVATION AND THE ENVIRONMENT,Oregon State University,"Corvallis, Oregon",To support the development of a coordinated digital database of images and information on plants of the world,"15,000"
2010,CONSERVATION AND THE ENVIRONMENT,Pontificia Universidad Cat—lica del Ecuador,"Quito, Ecuador",To support the development of a coordinated digital database of images and information on plants of the world,"52,000"
2010,CONSERVATION AND THE ENVIRONMENT,Rancho Santa Ana Botanic Garden,"Claremont, California",To support the development of a coordinated digital database of images and information on plants of the world,"20,500"
2010,CONSERVATION AND THE ENVIRONMENT,Real Jard’n Bot‡nico de Madrid,"Madrid, Spain",To continue support for the development of a coordinated digital database of images and information on plants of the world,"110,000"
2010,CONSERVATION AND THE ENVIRONMENT,The Royal Botanic Garden Edinburgh,"Edinburgh, United Kingdom",To support the development of a coordinated digital database of images and information on plants of the world,"205,000"
2010,CONSERVATION AND THE ENVIRONMENT,"Royal Botanic Gardens, Kew","Richmond, United Kingdom",To support the development of a coordinated digital database of images and information on plants of the world,"620,000"
2010,CONSERVATION AND THE ENVIRONMENT,"Royal Botanic Gardens, Kew","Richmond, United Kingdom",To continue support for the development of a coordinated digital database of images and information on plants of the world,"234,000"
2010,CONSERVATION AND THE ENVIRONMENT,"Royal Botanic Gardens, Kew","Richmond, United Kingdom",To continue support for the development of a coordinated digital database of images and information on plants of the world,"115,000"
2010,CONSERVATION AND THE ENVIRONMENT,Royal Horticultural Society,"London, United Kingdom",To support the development of a coordinated digital database of images and information on plants of the world,"22,000"
2010,CONSERVATION AND THE ENVIRONMENT,"Scientific Production Centre ""Botanika""","Tashkent, Uzbekistan",To support the development of a coordinated digital database of images and information on plants of the world,"32,000"
2010,CONSERVATION AND THE ENVIRONMENT,Smithsonian Institution,"Washington, DC",To support the development of a coordinated digital database of images and information on plants of the world,"420,000"
2010,CONSERVATION AND THE ENVIRONMENT,Sociedad Argentina de Bot‡nica,"Buenos Aires, Argentina",To support an international conference on legumes,"20,000"
2010,CONSERVATION AND THE ENVIRONMENT,Swedish Museum of Natural History,"Stockholm, Sweden",To support the development of a coordinated digital database of images and information on plants of the world,"270,000"
2010,CONSERVATION AND THE ENVIRONMENT,Swedish Museum of Natural History,"Stockholm, Sweden",To continue support for the development of a coordinated digital database of images and information on plants of the world,"187,000"
2010,CONSERVATION AND THE ENVIRONMENT,Universidad de Antioquia,"Medell’n, Colombia",To support the development of a coordinated digital database of images and information on plants of the world,"10,000"
2010,CONSERVATION AND THE ENVIRONMENT,Universidad de Buenos Aires,"Buenos Aires, Argentina",To support the development of a coordinated digital database of images and information on plants of the world,"18,000"
2010,CONSERVATION AND THE ENVIRONMENT,University of California at Berkeley,"Berkeley, California",To support programs of ecological research and training,"90,000"
2010,CONSERVATION AND THE ENVIRONMENT,University of California at Santa Barbara,"Santa Barbara, California",To support programs of ecological research and training,"180,000"
2010,CONSERVATION AND THE ENVIRONMENT,University of Cape Town,"Cape Town, South Africa",To support programs of ecological research and training,"368,000"
2010,CONSERVATION AND THE ENVIRONMENT,University of Cape Town,"Cape Town, South Africa",To support programs of ecological research and training,"300,000"
2010,CONSERVATION AND THE ENVIRONMENT,University of Cape Town,"Cape Town, South Africa",To support programs of ecological research and training,"237,000"
2010,CONSERVATION AND THE ENVIRONMENT,University of Florida at Gainesville,"Gainesville, Florida",To support the development of a coordinated digital database of images and information on plants of the world,"32,000"
2010,CONSERVATION AND THE ENVIRONMENT,University of Graz,"Graz, Austria",To continue support for the development of a coordinated digital database of images and information on plants of the world,"76,000"
2010,CONSERVATION AND THE ENVIRONMENT,University of Hamburg,"Hamburg, Germany",To support the development of a coordinated digital database of images and information on plants of the world,"145,000"
